field_index,target_id,typhoon_name,time,lat,lon_180,WND,PRES,intensity,move_speed_kmh,move_dir_deg,signed_coast_dist_km,is_land,life_progress,final_rain_mean_mmhr,final_rain_max_mmhr,final_rain_p50_mmhr,final_rain_p75_mmhr,final_rain_p90_mmhr,final_rain_p95_mmhr,final_rain_p99_mmhr,final_rain_sum_halfhour_mm,final_rain_volume_proxy_mm_km2,final_rain_area_1_km2,final_rain_area_5_km2,final_rain_area_10_km2,final_rain_area_20_km2,final_heavy_rain_fraction_10,final_centroid_x_front_km,final_centroid_y_left_km,final_centroid_offset_km,final_centroid_angle_deg,final_asym_front_back_ratio,final_asym_left_right_ratio,final_quad_front_left_sum,final_quad_front_right_sum,final_quad_back_left_sum,final_quad_back_right_sum,final_quad_front_left_ratio,final_quad_front_right_ratio,final_quad_back_left_ratio,final_quad_back_right_ratio,final_anisotropy,final_rain_radius_r50_km,final_rain_radius_r80_km,final_rain_radius_r90_km,final_rain_band_width_km,cumulative_volume_proxy_mm_km2,cumulative_area_time_10_km2_h,cumulative_area_time_20_km2_h,cumulative_max_rain_mmhr_so_far,cumulative_max_p95_mmhr_so_far,blend_rain_max_mmhr,blend_rain_p95_mmhr,calibrated_rain_max_mmhr,calibrated_rain_p95_mmhr,target_rain_max_mmhr,target_rain_p95_mmhr,target_rain_p99_mmhr,corr_blend_calibrated,max_scale_factor,calibration_ok,target_rain_area_10_km2,target_rain_area_20_km2,target_cap_mmhr,blend_rain_p99_mmhr,blend_rain_area_10_km2,blend_rain_area_20_km2,blend_centroid_offset_km,blend_anisotropy,blend_rain_radius_r50_km,blend_rain_radius_r80_km,blend_rain_radius_r90_km,blend_rain_band_width_km,calibrated_rain_mean_mmhr,calibrated_rain_p50_mmhr,calibrated_rain_p75_mmhr,calibrated_rain_p90_mmhr,calibrated_rain_p99_mmhr,calibrated_rain_sum_halfhour_mm,calibrated_rain_volume_proxy_mm_km2,calibrated_rain_area_1_km2,calibrated_rain_area_5_km2,calibrated_rain_area_10_km2,calibrated_rain_area_20_km2,calibrated_heavy_rain_fraction_10,calibrated_centroid_x_front_km,calibrated_centroid_y_left_km,calibrated_centroid_offset_km,calibrated_centroid_angle_deg,calibrated_asym_front_back_ratio,calibrated_asym_left_right_ratio,calibrated_quad_front_left_sum,calibrated_quad_front_right_sum,calibrated_quad_back_left_sum,calibrated_quad_back_right_sum,calibrated_quad_front_left_ratio,calibrated_quad_front_right_ratio,calibrated_quad_back_left_ratio,calibrated_quad_back_right_ratio,calibrated_anisotropy,calibrated_rain_radius_r50_km,calibrated_rain_radius_r80_km,calibrated_rain_radius_r90_km,calibrated_rain_band_width_km,ratio_calibrated_to_target_rain_max,ratio_calibrated_to_target_rain_p95,ratio_calibrated_to_target_rain_p99,ratio_calibrated_to_target_area_10,ratio_calibrated_to_target_area_20,ratio_calibrated_to_blend_rain_max,ratio_calibrated_to_blend_rain_p95,ratio_calibrated_to_blend_rain_p99,ratio_calibrated_to_blend_area_10,rmse_blend_calibrated,mean_scale_factor,p95_scale_factor,rain_max_capped_flag,rain_max_capped_cell_count,calibration_issue,area10_action,area10_adjusted_cells
749,MAN-YI_20241115080000,MAN-YI,2024-11-15 08:00:00,11.06666666667026,129.96666666665732,44.00000000004312,956.6666666665948,5,25.396695844441947,291.409351515533,446.94687272822847,0,0.5942028985507246,0.6585702928506378,44.55121612548828,0.1512513607740402,0.3164298236370086,0.7706137895584106,2.8773558139801025,10.429686546325684,13303.44920072931,1330344.920072931,355700.0,120900.0,45000.0,18400.0,0.0111383381599465,-24.45182617226862,54.894399436512714,60.09398383078167,114.00981179316136,1.0625591169308182,2.188243163262229,4811.105619225529,1723.372942481947,3868.466459708754,2298.9230174489785,0.3616434765625879,0.1295433174118084,0.290786727662829,0.1728065393238731,0.2751546936966403,205.1828460693359,453.5416259765625,756.1084594726562,550.9256134033203,441607673.5414291,6969650.0,1164600.0,54.40535736083984,4.993075370788574,12.070204734802246,1.5232176780700684,44.55121612548828,2.8773558139801025,44.55121819936342,2.877355959611011,10.429686637452493,0.9645284667917938,3.691007375717163,True,50420.52972525627,14237.153450265869,77.97499656677246,6.235995292663574,6100.0,0.0,60.345198347801215,0.2581959391902401,282.842712474619,643.5060217278468,891.4033879226621,608.5606754480431,0.6585702928506378,0.1512513607740402,0.3164298236370086,0.7706137895584106,10.429686546325684,13303.44920072931,1330344.920072931,355700.0,120900.0,45000.0,18400.0,0.0111383381599465,-24.45182617226862,54.894399436512714,60.09398383078167,114.00981179316136,1.0625591169308182,2.188243163262229,4811.105619225529,1723.372942481947,3868.466459708754,2298.9230174489785,0.3616434765625879,0.1295433174118084,0.290786727662829,0.1728065393238731,0.2751546936966403,205.1828460693359,453.5416259765625,756.1084594726562,550.9256134033203,0.9999999534496424,0.9999999493872462,0.9999999912627472,0.8924935982467266,1.2923931784732148,3.691007493603893,1.888998437587555,1.672497501496808,7.377049180327869,1.4992270022941865,1.0637000799179075,1.7308268547058103,False,0,,skipped,0
750,MAN-YI_20241115083000,MAN-YI,2024-11-15 08:30:00,11.108333333332435,129.85833333333562,44.49999999998922,955.8333333333512,5,25.39356465803237,291.41215876647266,437.20428233500405,0,0.5960144927536232,0.6569658821982635,43.51609802246094,0.1499369740486145,0.3161276876926422,0.7773400545120239,2.9556591510772705,10.411661148071287,13271.03930334602,1327103.930334602,355300.0,122900.0,45300.0,17900.0,0.0112125937476795,-25.99244402132555,51.06217742205073,57.297060215012166,116.97769425500076,1.0450380098074463,2.105636177001458,4695.526665015445,1778.482618697104,3868.908704829635,2339.9134462934453,0.3538175539749599,0.1340123089115331,0.2915301971756024,0.1763172719791044,0.264391482488629,202.4845733642578,452.7692565917969,756.0422973632812,553.5577239990234,442934777.47176373,6992300.0,1173550.0,54.40535736083984,4.993075370788574,12.289207458496094,1.5789121389389038,43.51609802246094,2.9556591510772705,43.516102117755494,2.955659052039705,10.411660500976076,0.9678169105017634,3.541001081466675,True,50605.14736907207,14583.340275891072,77.97499656677246,6.349789619445801,7400.0,0.0,58.747236534818825,0.2482155366892713,277.8488797889961,638.9053137985316,886.3972021616494,608.5483223726533,0.6569658821982635,0.1499369740486145,0.3161276876926422,0.7773400545120239,10.411661148071287,13271.03930334602,1327103.930334602,355300.0,122900.0,45300.0,17900.0,0.0112125937476795,-25.99244402132555,51.06217742205073,57.297060215012166,116.97769425500076,1.0450380098074463,2.105636177001458,4695.526665015445,1778.482618697104,3868.908704829635,2339.9134462934453,0.3538175539749599,0.1340123089115331,0.2915301971756024,0.1763172719791044,0.264391482488629,202.4845733642578,452.7692565917969,756.0422973632812,553.5577239990234,0.9999999058901335,1.0000000335077774,1.0000000621510097,0.8951658547621507,1.227427987097851,3.541001172730326,1.8719592295133023,1.639686000963919,6.121621621621622,1.4341792876161008,1.0607759952545166,1.691704511642456,False,0,,skipped,0
751,MAN-YI_20241115090000,MAN-YI,2024-11-15 09:00:00,11.15,129.75,45.0,955.0,5,25.39042189651888,291.41497699181457,427.4616919405195,0,0.5978260869565217,0.6628044840877915,45.17131423950195,0.1553151905536651,0.326988160610199,0.7885608673095703,2.936277151107788,10.449807167053224,13388.981980815432,1338898.198081543,358300.0,121900.0,44700.0,18600.0,0.0110640825722135,-30.411676202948502,47.19585408104097,56.14551355105674,122.79658925157406,0.9829786533468066,2.0446937921173305,4465.946609336479,1863.5894873216312,4087.333950130036,2375.0117515667807,0.3335538591160676,0.1391882885488903,0.3052759318062137,0.1773855364784153,0.2514522903387278,202.4845733642578,460.9772338867187,760.2631225585938,557.7785491943359,444273675.6698453,7014650.0,1182850.0,54.40535736083984,4.993075370788574,12.634832382202148,1.6547590494155884,45.17131423950195,2.936277151107788,45.17131306047682,2.936277083107857,10.4498076383842,0.9652120378313372,3.575141668319702,True,50975.89972487263,14540.62747407516,115.6124973297119,6.499403953552246,8000.0,0.0,58.88677703921678,0.2390965516196906,277.8488797889961,640.0781202322104,884.5903006477066,606.7414208587105,0.6628044840877915,0.1553151905536651,0.326988160610199,0.7885608673095703,10.449807167053224,13388.981980815432,1338898.198081543,358300.0,121900.0,44700.0,18600.0,0.0110640825722135,-30.411676202948502,47.19585408104097,56.14551355105674,122.79658925157406,0.9829786533468066,2.0446937921173305,4465.946609336479,1863.5894873216312,4087.333950130036,2375.0117515667807,0.3335538591160676,0.1391882885488903,0.3052759318062137,0.1773855364784153,0.2514522903387278,202.4845733642578,460.9772338867187,760.2631225585938,557.7785491943359,1.0000000261011923,1.000000023158554,0.999999954895727,0.8768849640958777,1.279174508332766,3.5751415509976843,1.7744439301569577,1.607810076390449,5.5875,1.4428355956156138,1.055781006813049,1.6395840644836426,False,0,,skipped,0
752,MAN-YI_20241115093000,MAN-YI,2024-11-15 09:30:00,11.191666666667563,129.64166666666438,45.50000000001078,954.1666666666488,5,25.387267552422493,291.41780619793036,417.7191015460349,0,0.5996376811594203,0.6713930702140629,45.44214630126953,0.1637464165687561,0.3279199004173279,0.7822239995002747,2.8394882678985596,10.600122451782228,13562.475714859178,1356247.571485918,356100.0,119400.0,46800.0,18600.0,0.0115838716863443,-28.018275095567212,39.581470059298994,48.49449980550438,125.29328116803828,1.0081004950838175,1.9592929025268684,4546.918523858987,1943.6591696396515,3989.6263373871334,2473.20801415015,0.33525726566849,0.1433115317957886,0.2941665239640622,0.1823566778033364,0.3209873175535939,202.4845733642578,488.2622375488281,808.0222778320312,605.5377044677734,445629923.2413312,7038050.0,1192150.0,54.40535736083984,4.993075370788574,13.433063507080078,1.5017611980438232,45.44214630126953,2.8394882678985596,45.44214826942618,2.839488208973809,10.600122719045856,0.9697763895212606,3.3828580379486084,True,51683.8741849154,14421.78039137124,115.6124973297119,6.592041969299316,11900.0,0.0,50.44631255056029,0.293594415596806,281.7800560721074,675.4257916307313,916.7878707749138,635.0078147028064,0.6713930702140629,0.1637464165687561,0.3279199004173279,0.7822239995002747,10.600122451782228,13562.475714859178,1356247.571485918,356100.0,119400.0,46800.0,18600.0,0.0115838716863443,-28.018275095567212,39.581470059298994,48.49449980550438,125.29328116803828,1.0081004950838175,1.9592929025268684,4546.918523858987,1943.6591696396515,3989.6263373871334,2473.20801415015,0.33525726566849,0.1433115317957886,0.2941665239640622,0.1823566778033364,0.3209873175535939,202.4845733642578,488.2622375488281,808.0222778320312,605.5377044677734,0.9999999566887412,1.000000020751891,0.999999974786742,0.9055048743551656,1.2897159362604529,3.3828579964144914,1.890772162443166,1.6080180467826934,3.9327731092436977,1.4760334663170365,1.061877965927124,1.6895105838775637,False,0,,skipped,0
753,MAN-YI_20241115100000,MAN-YI,2024-11-15 10:00:00,11.23333333333513,129.53333333332864,46.00000000002156,953.3333333332974,5,25.38410163140701,291.42064639121946,407.9765111515502,0,0.6014492753623188,0.664040478528109,46.887638092041016,0.1635312438011169,0.3257869482040405,0.7735096216201782,2.8509538173675537,10.577942848205566,13413.949686507063,1341394.9686507066,357800.0,119100.0,47200.0,16900.0,0.011682879136655,-25.932884511725852,40.29016312267854,47.91462974447947,122.76747991769616,1.0127780027069735,1.92325884578029,4477.535417764502,1955.197247622993,3908.743719528662,2464.6708718470763,0.33379694440545,0.1457585046401138,0.2913939451748817,0.1837393854493326,0.3125514682748243,205.91259765625,487.64739990234375,803.9900512695312,598.0774536132812,446971318.2099819,7061650.0,1200600.0,54.40535736083984,4.993075370788574,14.686622619628906,1.5103827714920044,46.887638092041016,2.8509538173675537,46.88763722376445,2.8509538880294163,10.577942794696556,0.974699940206509,3.1925406455993652,True,51639.60773006818,14370.946101218286,115.6124973297119,6.749969005584717,13400.0,0.0,49.82811942466475,0.289931293640631,278.0287754891569,667.3080248281149,910.0549433962764,632.0261679071195,0.664040478528109,0.1635312438011169,0.3257869482040405,0.7735096216201782,10.577942848205566,13413.949686507063,1341394.9686507066,357800.0,119100.0,47200.0,16900.0,0.011682879136655,-25.932884511725852,40.29016312267854,47.91462974447947,122.76747991769616,1.0127780027069735,1.92325884578029,4477.535417764502,1955.197247622993,3908.743719528662,2464.6708718470763,0.33379694440545,0.1457585046401138,0.2913939451748817,0.1837393854493326,0.3125514682748243,205.91259765625,487.64739990234375,803.9900512695312,598.0774536132812,1.000000018518241,0.9999999752146596,1.000000005058546,0.9140270825976252,1.1759838135199263,3.1925405388557433,1.8875704034622232,1.5671098399790728,3.5223880597014925,1.3783502182803409,1.0606132745742798,1.6712007522583008,False,0,,skipped,0
754,MAN-YI_20241115103000,MAN-YI,2024-11-15 10:30:00,11.275000000002697,129.42499999999302,46.50000000003234,952.499999999946,5,25.38092413576154,291.42349757820807,398.2339207570656,0,0.6032608695652174,0.6517019594816348,46.923458099365234,0.1596203595399856,0.320645272731781,0.7585517168045044,2.851956844329834,10.57219696044922,13164.705432508765,1316470.5432508765,354500.0,119500.0,46000.0,15100.0,0.0113858567857231,-21.3631830046894,44.5204386549517,49.38071532613888,115.63407324114644,1.0359710943787972,1.9162679600305348,4434.279317505423,1950.595521443596,3788.5314476143103,2394.0812420346774,0.3368308801316182,0.1481685656730928,0.2877794316809366,0.1818560433659808,0.2948428954616017,208.0865173339844,481.6637878417969,794.2921142578125,586.2055969238281,448287788.7532328,7084650.0,1208150.0,54.40535736083984,4.993075370788574,15.998865127563477,1.5008409023284912,46.923458099365234,2.851956844329834,46.9234622396253,2.8519568413392,10.572197162994598,0.9808228587649692,2.932924270629883,True,51615.54752262016,14362.144948666692,115.6124973297119,6.902673721313477,15000.0,0.0,50.6112600758856,0.2775599615894739,272.9468812791236,656.048778674269,900.2777349240622,627.3308536449385,0.6517019594816348,0.1596203595399856,0.320645272731781,0.7585517168045044,10.57219696044922,13164.705432508765,1316470.5432508765,354500.0,119500.0,46000.0,15100.0,0.0113858567857231,-21.3631830046894,44.5204386549517,49.38071532613888,115.63407324114644,1.0359710943787972,1.9162679600305348,4434.279317505423,1950.595521443596,3788.5314476143103,2394.0812420346774,0.3368308801316182,0.1481685656730928,0.2877794316809366,0.1818560433659808,0.2948428954616017,208.0865173339844,481.6637878417969,794.2921142578125,586.2055969238281,0.999999911765674,1.0000000010486252,0.9999999808416948,0.8912043407045293,1.0513749898758544,2.9329241621347033,1.9002392857931467,1.531608965929435,3.066666666666667,1.2556062575691027,1.0594209432601929,1.660114884376526,False,0,,skipped,0
755,MAN-YI_20241115110000,MAN-YI,2024-11-15 11:00:00,11.31666666666487,129.31666666667132,46.99999999997844,951.6666666667026,5,25.37773506466009,291.4263597652984,388.4913303638412,0,0.605072463768116,0.6353580969461535,46.33606719970703,0.1438755691051483,0.2856880128383636,0.7261639833450317,2.7357897758483887,10.846752166748049,12834.551237360774,1283455.1237360777,345600.0,110900.0,49300.0,17600.0,0.0122026682507858,-24.64727146290541,49.65772713425482,55.438054211040445,116.39718730777064,0.912962511733478,2.007254275509641,4137.718688028734,1708.16843958139,4004.267069940106,2393.2933794301935,0.3223890427881911,0.133091403664274,0.3119912021765025,0.1864726966427489,0.3013283163762702,190.0,454.8626098632813,790.7591552734375,600.7591552734375,449571243.87696886,7109300.0,1216950.0,54.40535736083984,4.993075370788574,16.659046173095703,1.4453320503234863,46.33606719970703,2.7357897758483887,46.33606639052872,2.735789641539204,10.84675222321511,0.9841849264494008,2.78143572807312,True,50375.64473862016,16311.23086819185,115.6124973297119,6.838421821594238,17600.0,0.0,57.04780354537322,0.281782745858973,254.95097567963924,648.459713474939,907.9647570252934,653.0137813456541,0.6353580969461535,0.1438755691051483,0.2856880128383636,0.7261639833450317,10.846752166748049,12834.551237360774,1283455.1237360777,345600.0,110900.0,49300.0,17600.0,0.0122026682507858,-24.64727146290541,49.65772713425482,55.438054211040445,116.39718730777064,0.912962511733478,2.007254275509641,4137.718688028734,1708.16843958139,4004.267069940106,2393.2933794301935,0.3223890427881911,0.133091403664274,0.3119912021765025,0.1864726966427489,0.3013283163762702,190.0,454.8626098632813,790.7591552734375,600.7591552734375,1.00000001746325,1.000000049093389,0.999999994794104,0.978647524131924,1.079011151409876,2.781435786794301,1.8928451598621088,1.5861484491197049,2.801136363636364,1.309613665871966,1.059180498123169,1.679283618927002,False,0,,skipped,0
756,MAN-YI_20241115113000,MAN-YI,2024-11-15 11:30:00,11.358333333332435,129.20833333333564,47.49999999998922,950.8333333333512,5,25.374534430281905,291.4292329590457,378.74873996935656,0,0.6068840579710145,0.6588269905506613,46.43023681640625,0.1435369849205017,0.295851469039917,0.727730929851532,2.8634767532348633,10.995949745178224,13308.634622618632,1330863.4622618633,354000.0,116400.0,51000.0,18800.0,0.012623449914606,-5.813150856479528,57.733980643434315,58.0259014907708,95.7496509324053,1.0100348438829494,1.921748874200063,4398.976763279649,1978.2288122337895,3915.169638597057,2387.6574143038597,0.3305355423766302,0.1486425067881643,0.2941826678405497,0.1794066395245329,0.3246670762516064,188.67962646484375,438.6342468261719,773.3692626953125,584.6896362304688,450902107.3392307,7134800.0,1226350.0,54.40535736083984,4.993075370788574,16.956661224365234,1.3959439992904663,46.43023681640625,2.8634767532348633,46.43023595268539,2.8634768928192793,10.99594900013341,0.9855587263779,2.738170862197876,True,51766.28614522309,17028.144881250693,115.6124973297119,7.21480655670166,20700.0,0.0,61.17841229981269,0.3321458180700629,250.79872407968904,646.6065264130884,910.659101969557,659.860377889868,0.6588269905506613,0.1435369849205017,0.295851469039917,0.727730929851532,10.995949745178224,13308.634622618632,1330863.4622618633,354000.0,116400.0,51000.0,18800.0,0.012623449914606,-5.813150856479528,57.733980643434315,58.0259014907708,95.7496509324053,1.0100348438829494,1.921748874200063,4398.976763279649,1978.2288122337895,3915.169638597057,2387.6574143038597,0.3305355423766302,0.1486425067881643,0.2941826678405497,0.1794066395245329,0.3246670762516064,188.67962646484375,438.6342468261719,773.3692626953125,584.6896362304688,1.0000000186025515,0.999999951253521,1.0000000677562997,0.985197196818922,1.104054501010281,2.738170928937949,2.051283400115132,1.524081021266516,2.463768115942029,1.31608704489685,1.0672045946121216,1.7335296869277954,False,0,,skipped,0
757,MAN-YI_20241115120000,MAN-YI,2024-11-15 12:00:00,11.4,129.10000000000002,48.0,950.0,5,25.37132222517832,291.43211716597443,369.0061495748719,0,0.6086956521739131,0.6990534468174352,47.04916763305664,0.1361219435930252,0.3005003333091736,0.7978448271751404,3.0747363567352295,11.81993007659912,14121.2291524356,1412122.91524356,364000.0,122000.0,58500.0,22800.0,0.0144798396079304,0.9360239709807892,58.68274736962459,58.690211958395864,89.08617646687208,1.0171944997732318,1.8437795194314115,4608.619655458913,2180.9333209304996,4086.991310842612,2570.3605674405117,0.3263610841315487,0.1544435896753603,0.2894217823905007,0.1820210223695138,0.3552794868978609,178.88543701171875,417.7319641113281,771.6216430664062,592.7362060546875,452314230.2544743,7164050.0,1237750.0,54.40535736083984,4.993075370788574,17.610145568847656,1.5612316131591797,47.04916763305664,3.0747363567352295,47.04917002408761,3.0747363173093705,11.819929771770031,0.9863548620697892,2.671708106994629,True,58225.25561053283,20260.39368254704,115.6124973297119,7.666573524475098,26100.0,0.0,62.49664197015028,0.3613979791124505,240.0,639.5310782127792,905.5385138137416,665.5385138137417,0.6990534468174352,0.1361219435930252,0.3005003333091736,0.7978448271751404,11.81993007659912,14121.2291524356,1412122.91524356,364000.0,122000.0,58500.0,22800.0,0.0144798396079304,0.9360239709807892,58.68274736962459,58.690211958395864,89.08617646687208,1.0171944997732318,1.8437795194314115,4608.619655458913,2180.9333209304996,4086.991310842612,2570.3605674405117,0.3263610841315487,0.1544435896753603,0.2894217823905007,0.1820210223695138,0.3552794868978609,178.88543701171875,417.7319641113281,771.6216430664062,592.7362060546875,0.9999999491801668,1.000000012822517,1.0000000257894162,1.0047186463431768,1.125348320335979,2.6717080474500228,1.9694299877219668,1.5417487406681316,2.2413793103448274,1.431746764688468,1.0630394220352173,1.698408842086792,False,0,,skipped,0
758,MAN-YI_20241115123000,MAN-YI,2024-11-15 12:30:00,11.441666666667563,128.99999999999784,48.33333333334052,949.1666666666488,5,23.68636319054426,293.0394462352541,359.4989385274129,0,0.6105072463768116,0.7260472772102926,50.10975646972656,0.1458423286676406,0.3111042976379394,0.7901760339736938,3.1962428092956543,12.660924911499023,14666.518023286517,1466651.8023286515,362700.0,124300.0,62600.0,24000.0,0.0154946659736145,-2.3791425988053225,70.77290463074692,70.81288265123973,91.92536277341082,0.9781552308989326,1.9105312562691472,4713.307433933911,2202.5156348621267,4431.375271804136,2611.7804311484797,0.321365127459049,0.1501730425289165,0.3021422852219112,0.1780777432654205,0.3071827804663168,172.62677001953125,414.00482177734375,780.0,607.3732299804688,453780882.0568029,7195350.0,1249750.0,54.40535736083984,4.993075370788574,19.29408836364746,1.607248306274414,50.10975646972656,3.1962428092956543,50.10975779917579,3.1962427554959287,12.660924551148986,0.9864682242711956,2.597156047821045,True,63293.07075117085,22686.024762785884,108.58749389648438,8.368355751037598,29600.0,0.0,80.71071094127522,0.3081348284805427,228.2542442102665,642.8841264178172,898.7213138676527,670.4670696573862,0.7260472772102926,0.1458423286676406,0.3111042976379394,0.7901760339736938,12.660924911499023,14666.518023286517,1466651.8023286515,362700.0,124300.0,62600.0,24000.0,0.0154946659736145,-2.3791425988053225,70.77290463074692,70.81288265123973,91.92536277341082,0.9781552308989326,1.9105312562691472,4713.307433933911,2202.5156348621267,4431.375271804136,2611.7804311484797,0.321365127459049,0.1501730425289165,0.3021422852219112,0.1780777432654205,0.3071827804663168,172.62677001953125,414.00482177734375,780.0,607.3732299804688,0.9999999734692546,1.0000000168321777,1.0000000284615895,0.9890498163077664,1.0579200301045937,2.597155953952184,1.988642823151896,1.5129525187703914,2.114864864864865,1.5043844103720678,1.0621625185012815,1.6795305013656616,False,0,,skipped,0
759,MAN-YI_20241115130000,MAN-YI,2024-11-15 13:00:00,11.48333333333513,128.89999999999566,48.66666666668104,948.3333333332974,5,23.68341073324681,293.0425181483513,349.99172747995397,0,0.6123188405797102,0.7518468281305221,48.601810455322266,0.152825117111206,0.3327594399452209,0.8351231217384338,3.271149158477783,12.759407043457031,15187.681851650612,1518768.1851650611,369400.0,123300.0,63900.0,25700.0,0.015816440187124,-4.9008844217201215,66.8464327654281,67.02584756329426,94.19317055323586,0.9273315057205216,1.8313305233184825,4638.008030519139,2326.4051894486897,4685.587570052245,2796.7414014483456,0.3053795882625152,0.1531771084074857,0.3085123599387888,0.1841453770737496,0.3283859529472243,172.62677001953125,425.7933654785156,792.5906982421875,619.9639282226562,455299650.241968,7227300.0,1262600.0,54.40535736083984,4.993075370788574,18.32729148864746,1.6100951433181765,48.601810455322266,3.271149158477783,48.60181238342455,3.2711494110417263,12.759406201194798,0.9832224276726874,2.651881694793701,True,63176.21226643839,23321.056350904582,108.58749389648438,8.823869705200195,32300.0,0.0,76.02551699615671,0.3265045762796749,228.0350850198276,653.9113089708726,906.2008607367352,678.1657757169078,0.7518468281305221,0.152825117111206,0.3327594399452209,0.8351231217384338,12.759407043457031,15187.681851650612,1518768.1851650611,369400.0,123300.0,63900.0,25700.0,0.015816440187124,-4.9008844217201215,66.8464327654281,67.02584756329426,94.19317055323586,0.9273315057205216,1.8313305233184825,4638.008030519139,2326.4051894486897,4685.587570052245,2796.7414014483456,0.3053795882625152,0.1531771084074857,0.3085123599387888,0.1841453770737496,0.3283859529472243,172.62677001953125,425.7933654785156,792.5906982421875,619.9639282226562,0.9999999603285928,0.9999999227904596,1.000000066011084,1.0114566497039916,1.1020084001899484,2.651881784355744,2.0316496028529167,1.4460103639038884,1.978328173374613,1.5846626506053187,1.0647683143615725,1.697268843650818,False,0,,skipped,0
760,MAN-YI_20241115133000,MAN-YI,2024-11-15 13:30:00,11.524999999997306,128.80000000000643,48.99999999997844,947.500000000054,5,23.68044773200434,293.0456017262944,340.4845164337247,0,0.6141304347826086,0.7359766109974116,47.87051773071289,0.1436746269464492,0.3275080323219299,0.883216917514801,3.145587682723999,12.535673141479492,14867.095530453214,1486709.5530453215,381700.0,118400.0,62900.0,25400.0,0.0155689215613474,-1.728177434789009,55.14938143880816,55.17645213611756,91.79485026507427,0.9462346169431108,1.7056160752328746,4473.325713653418,2412.3885954577927,4421.165271003789,2839.42456700563,0.3008876686431738,0.1622636103007708,0.2973792198985764,0.1909871744073653,0.3606893368296512,174.64248657226562,419.7618408203125,772.5283203125,597.8858337402344,456786359.7950133,7258750.0,1275300.0,54.40535736083984,4.993075370788574,17.17595672607422,1.6653177738189695,47.87051773071289,3.145587682723999,47.87051805011418,3.145587670928358,12.535673465981588,0.9780279510335164,2.7870655059814453,True,62028.153307754204,21046.334697932896,108.58749389648438,8.729747772216797,31400.0,0.0,61.410358654963645,0.3709015812987886,231.94827009486403,635.6099432828281,901.9977827023744,670.0495126075105,0.7359766109974116,0.1436746269464492,0.3275080323219299,0.883216917514801,12.535673141479492,14867.095530453214,1486709.5530453215,381700.0,118400.0,62900.0,25400.0,0.0155689215613474,-1.728177434789009,55.14938143880816,55.17645213611756,91.79485026507427,0.9462346169431108,1.7056160752328746,4473.325713653418,2412.3885954577927,4421.165271003789,2839.42456700563,0.3008876686431738,0.1622636103007708,0.2973792198985764,0.1909871744073653,0.3606893368296512,174.64248657226562,419.7618408203125,772.5283203125,597.8858337402344,0.999999993327808,1.0000000037499006,0.9999999741137088,1.0140556609499578,1.2068609743479328,2.7870655762681524,1.8888813487592937,1.4359719740558132,2.0031847133757963,1.546120613608122,1.0588558912277222,1.637252688407898,False,0,,skipped,0
761,MAN-YI_20241115140000,MAN-YI,2024-11-15 14:00:00,11.56666666666487,128.7000000000043,49.33333333331896,946.6666666667026,5,23.67747419831762,293.0486969759274,330.9773053862657,0,0.6159420289855072,0.7271591093696521,48.81816482543945,0.1451826095581054,0.3285468220710754,0.9292352795600892,3.1576082706451416,12.12149715423584,14688.977588821655,1468897.758882166,388400.0,118200.0,61100.0,22200.0,0.0151233880349496,0.7968856287432178,47.30010242614424,47.30681469121583,89.03480411542631,0.9651091745059728,1.5594829832897985,4338.761521974591,2535.5992277200457,4164.699499709066,2951.5780544582776,0.2953753245070234,0.172619177365322,0.2835254853188972,0.2009382910832701,0.3684398269490971,183.5755920410156,430.11627197265625,785.8753051757812,602.2997131347656,458255257.5538955,7289300.0,1286400.0,54.40535736083984,4.993075370788574,16.998680114746094,1.6537975072860718,48.81816482543945,3.1576082706451416,48.81816597261341,3.1576084916903016,12.121496504435504,0.973776272270447,2.871879816055298,True,62799.032699419855,18723.550640735542,108.63749504089355,8.994569778442383,31000.0,0.0,52.566794316341834,0.3789116658006468,237.69728648009425,636.0031446463138,907.5791976461338,669.8819111660396,0.7271591093696521,0.1451826095581054,0.3285468220710754,0.9292352795600892,12.12149715423584,14688.977588821655,1468897.758882166,388400.0,118200.0,61100.0,22200.0,0.0151233880349496,0.7968856287432178,47.30010242614424,47.30681469121583,89.03480411542631,0.9651091745059728,1.5594829832897985,4338.761521974591,2535.5992277200457,4164.699499709066,2951.5780544582776,0.2953753245070234,0.172619177365322,0.2835254853188972,0.2009382910832701,0.3684398269490971,183.5755920410156,430.11627197265625,785.8753051757812,602.2997131347656,0.9999999765010844,0.9999999299960204,1.00000005360727,0.972944922455222,1.185672548223892,2.871879728067266,1.9093076732391896,1.3476461301448657,1.970967741935484,1.445728592428298,1.0594685077667236,1.6472779512405396,False,0,,skipped,0
