typhoon_name,time,field_index,lat,lon_180,WND,PRES,move_dir_deg,geo_rain_max_mmhr,geo_rain_p95_mmhr_nonzero,geo_area_10_km2,geo_area_20_km2,geo_volume_proxy_mm_km2,geo_max_rain_lon,geo_max_rain_lat
KONG-REY,2024-10-29 22:30:00,249,19.024999618530273,124.94999694824219,58.75000000001347,922.499999999973,297.8802795410156,44.28605270385742,2.9555561542510986,58421.65806848297,22412.521348049886,1413923.3187971653,124.80000000000001,18.7
KONG-REY,2024-10-29 23:00:00,250,19.049999237060547,124.9000015258789,59.166666666693615,921.6666666666129,297.88385009765625,45.668033599853516,2.969980478286743,59228.03358674797,23347.121912901464,1420789.5004139764,124.80000000000001,18.7
KONG-REY,2024-10-29 23:30:00,251,19.075000762939453,124.8499984741211,59.58333333337376,920.8333333332524,297.8874206542969,45.307090759277344,2.9753928184509277,59337.55934034643,23343.556748954135,1421894.3573530314,124.80000000000001,18.7
KONG-REY,2024-10-30 00:00:00,252,19.100000381469727,124.80000305175781,60.0,920.0,297.8909912109375,44.26224899291992,2.9805731773376465,60390.36372278721,23103.64439907286,1419896.4065594263,124.69999999999999,18.7
KONG-REY,2024-10-30 00:30:00,253,19.15833282470703,124.75833129882812,60.0,920.0,325.99359130859375,43.564029693603516,3.1251749992370605,55208.23471265182,27894.415829413672,1470956.3659594213,125.0,18.6
KONG-REY,2024-10-30 01:00:00,254,19.21666717529297,124.71666717529297,60.0,920.0,326.0030212402344,45.36104202270508,3.1239817142486572,55417.274911924644,28468.764444720666,1471809.3007152209,125.10000000000002,19.0
KONG-REY,2024-10-30 01:30:00,255,19.274999618530273,124.67500305175781,60.0,920.0,326.012451171875,44.02724838256836,3.1175968647003174,55054.08859920962,27873.2765838049,1472793.3311661277,124.89999999999998,18.7
KONG-REY,2024-10-30 02:00:00,256,19.33333396911621,124.63333129882812,60.0,920.0,326.0219421386719,43.77042770385742,3.133070945739746,55027.593221282215,28449.411716698385,1473390.7447187647,125.0,19.1
KONG-REY,2024-10-30 02:30:00,257,19.391666412353516,124.59166717529297,60.0,920.0,326.03143310546875,44.5357551574707,3.1075382232666016,54778.27814715846,27736.762360968358,1472553.9808483357,124.80000000000001,18.8
KONG-REY,2024-10-30 03:00:00,258,19.450000762939453,124.55000305175781,60.0,920.0,326.0409851074219,43.64564895629883,3.1300177574157715,55341.835544283145,28313.395919029987,1474024.0245180998,124.80000000000001,18.9
KONG-REY,2024-10-30 03:30:00,259,19.508333206176758,124.50833129882812,60.0,920.0,326.050537109375,44.90115737915039,3.10983943939209,55083.76922592122,28302.12587957917,1473124.672957924,124.89999999999998,19.3
KONG-REY,2024-10-30 04:00:00,260,19.566667556762695,124.46666717529297,60.0,920.0,326.0601501464844,43.92803192138672,3.1213440895080566,54949.9509343406,27475.373377634343,1471715.9120236088,124.69999999999999,19.0
KONG-REY,2024-10-30 04:30:00,261,19.625,124.42500305175781,60.0,920.0,326.06976318359375,45.17719268798828,3.2087793350219727,57034.590786045395,26999.080075337788,1497951.46340527,124.69999999999999,19.2
KONG-REY,2024-10-30 05:00:00,262,19.683332443237305,124.38333129882812,60.0,920.0,326.07940673828125,46.242820739746094,3.2617592811584473,58429.13485899317,27691.870502479305,1530439.676670258,124.69999999999999,19.3
KONG-REY,2024-10-30 05:30:00,263,19.741666793823242,124.34166717529297,60.0,920.0,326.089111328125,45.983245849609375,3.25730299949646,58642.334445505345,28034.009767623997,1530561.3707709662,124.60000000000002,19.3
KONG-REY,2024-10-30 06:00:00,264,19.799999237060547,124.30000305175781,60.0,920.0,326.09881591796875,46.379173278808594,3.261092185974121,58270.079358854506,28257.575459099113,1530335.0588871655,124.60000000000002,19.4
KONG-REY,2024-10-30 06:30:00,265,19.850000381469727,124.25,60.0,920.0,316.7576599121094,47.54417419433594,3.5732293128967285,80554.06703715617,29088.16283463494,1668689.91069517,124.39999999999998,19.2
KONG-REY,2024-10-30 07:00:00,266,19.899999618530273,124.19999694824219,60.0,920.0,316.7666931152344,48.4745979309082,3.6639974117279053,83221.44407798463,29653.758142604907,1689291.6135362023,124.30000000000001,19.3
KONG-REY,2024-10-30 07:30:00,267,19.950000762939453,124.1500015258789,60.0,920.0,316.7757568359375,48.274208068847656,3.7870798110961914,87077.76920412033,29879.653845456916,1719929.8745936141,124.19999999999999,19.4
KONG-REY,2024-10-30 08:00:00,268,20.0,124.0999984741211,60.0,920.0,316.7848205566406,49.49979782104492,3.8344736099243164,86931.40858560007,30335.788765073077,1728045.0040587971,124.19999999999999,19.4
KONG-REY,2024-10-30 08:30:00,269,20.049999237060547,124.05000305175781,60.0,920.0,316.7939147949219,48.491676330566406,3.8354482650756836,87253.97616391344,29627.51880760758,1726143.3110546763,124.10000000000002,19.5
KONG-REY,2024-10-30 09:00:00,270,20.100000381469727,124.0,60.0,920.0,316.80303955078125,50.19777297973633,3.9237992763519287,88526.32281172002,30558.22686467089,1768053.963761928,124.0,19.5
KONG-REY,2024-10-30 09:30:00,271,20.133333206176758,123.94999694824219,59.66666666665948,920.8333333333512,305.382568359375,45.442161560058594,3.78373384475708,67727.2624379146,28147.20186405175,1562751.269064594,123.80000000000001,19.9
KONG-REY,2024-10-30 10:00:00,272,20.16666603088379,123.9000015258789,59.33333333336208,921.6666666665948,305.3883361816406,45.03657531738281,3.7198245525360107,67033.14772113423,28505.210232479727,1565194.1879693104,123.60000000000002,20.1
KONG-REY,2024-10-30 10:30:00,273,20.200000762939453,123.8499984741211,59.00000000002156,922.499999999946,305.3941345214844,46.08952331542969,3.7084920406341553,65393.938680623694,29545.561881274312,1583483.414359778,123.5,20.1
KONG-REY,2024-10-30 11:00:00,274,20.233333587646484,123.80000305175781,58.66666666668104,923.3333333332974,305.3999328613281,43.87544250488281,3.6867589950561523,63411.425722188666,25132.947625025474,1548612.992359347,123.39999999999998,20.1
KONG-REY,2024-10-30 11:30:00,275,20.266666412353516,123.75,58.33333333334052,924.1666666666488,305.40576171875,41.96931838989258,3.7183620929718018,66215.71881620635,22579.217236140637,1544382.8789143243,123.60000000000002,19.9
KONG-REY,2024-10-30 12:00:00,276,20.299999237060547,123.69999694824219,58.0,925.0,305.4115905761719,46.47559356689453,3.6650326251983643,65736.77676990004,23044.236991159672,1529413.5369766837,123.5,19.9
KONG-REY,2024-10-30 12:30:00,277,20.366666793823242,123.61666870117188,58.0,925.0,310.48406982421875,45.73164749145508,3.1387152671813965,64175.49979955629,23369.38211498664,1422340.8489876476,124.39999999999998,20.8
KONG-REY,2024-10-30 13:00:00,278,20.433332443237305,123.53333282470703,58.0,925.0,310.496337890625,45.253177642822266,3.0779006481170654,62759.10261011631,23468.42037071313,1432162.0825170404,123.19999999999999,20.0
KONG-REY,2024-10-30 13:30:00,279,20.5,123.44999694824219,58.0,925.0,310.5086364746094,44.15940856933594,3.1949923038482666,63187.73298603449,23572.051333202537,1475681.2954780068,123.10000000000002,20.1
KONG-REY,2024-10-30 14:00:00,280,20.566667556762695,123.36666870117188,58.0,925.0,310.52099609375,41.456398010253906,3.2034201622009277,62804.59981469564,21593.391312256666,1459376.3637580506,124.0,21.1
KONG-REY,2024-10-30 14:30:00,281,20.633333206176758,123.28333282470703,58.0,925.0,310.53338623046875,43.34360885620117,3.1808886528015137,64983.82179446762,22738.530131302352,1461343.1123210937,123.89999999999998,21.2
KONG-REY,2024-10-30 15:00:00,282,20.700000762939453,123.19999694824219,58.0,925.0,310.54583740234375,41.95660400390625,3.2789700031280518,63460.37974675256,21578.81033998129,1450704.4752332321,124.0,21.1
KONG-REY,2024-10-30 15:30:00,283,20.75,123.13333129882812,57.49999999998922,925.8333333333512,308.7375793457031,50.52402877807617,3.826159715652466,68090.68698267867,26350.58205228974,1583759.6438781342,122.89999999999998,20.4
KONG-REY,2024-10-30 16:00:00,284,20.799999237060547,123.06666564941406,56.99999999997844,926.6666666667026,308.7468566894531,49.45978927612305,3.762547492980957,66089.2245035331,25637.446360746788,1557592.702670092,122.89999999999998,20.4
KONG-REY,2024-10-30 16:30:00,285,20.850000381469727,123.0,56.49999999996766,927.500000000054,308.75616455078125,49.69690704345703,3.5990653038024902,64218.93256539895,21692.377610864743,1506441.074907395,122.80000000000001,20.5
KONG-REY,2024-10-30 17:00:00,286,20.899999618530273,122.93333435058594,55.99999999995688,928.3333333334052,308.7654724121094,49.812599182128906,3.6304843425750732,63384.11197570149,23531.14419254878,1529077.2347685923,122.69999999999999,20.5
KONG-REY,2024-10-30 17:30:00,287,20.950000762939453,122.86666870117188,55.50000000001078,929.1666666666488,308.77484130859375,46.59066390991211,3.6196200847625732,63587.65081779822,23173.49459362074,1520325.2143036555,122.69999999999999,20.6
KONG-REY,2024-10-30 18:00:00,288,21.0,122.80000305175781,55.0,930.0,308.7842102050781,48.492584228515625,3.6162891387939453,64147.51275286315,25479.52750253863,1531454.4967495548,122.60000000000002,20.6
KONG-REY,2024-10-30 18:30:00,289,21.049999237060547,122.75,55.0,930.0,316.98114013671875,41.56514358520508,3.279470443725586,56714.8987583151,17005.718444244634,1402272.3335293406,123.10000000000002,21.2
KONG-REY,2024-10-30 19:00:00,290,21.100000381469727,122.69999694824219,55.0,930.0,316.9907531738281,41.064414978027344,3.277472972869873,56695.954023355356,16997.53489982203,1401919.658631458,123.10000000000002,21.3
KONG-REY,2024-10-30 19:30:00,291,21.149999618530273,122.6500015258789,55.0,930.0,317.0003967285156,43.73171615600586,3.3101115226745605,58409.82609602286,20813.362595337865,1454681.1994889758,123.5,21.5
KONG-REY,2024-10-30 20:00:00,292,21.200000762939453,122.5999984741211,55.0,930.0,317.01007080078125,44.46556854248047,3.319861650466919,59085.2614696964,20459.566227830986,1453959.7250859076,123.5,21.5
KONG-REY,2024-10-30 20:30:00,293,21.25,122.55000305175781,55.0,930.0,317.0197448730469,43.9426383972168,3.3805758953094482,64745.80879212616,20343.598578061436,1466718.7964577165,123.60000000000002,20.5
KONG-REY,2024-10-30 21:00:00,294,21.299999237060547,122.5,55.0,930.0,317.02947998046875,42.33576965332031,3.3312435150146484,64942.37381876605,21602.277527602084,1467289.2608159853,123.5,20.5
KONG-REY,2024-10-30 21:30:00,295,21.383333206176758,122.44999694824219,55.0,930.0,330.8101806640625,42.794742584228516,3.7010459899902344,58219.84194874334,20005.951899908832,1558573.491237663,123.39999999999998,21.5
KONG-REY,2024-10-30 22:00:00,296,21.46666717529297,122.4000015258789,55.0,930.0,330.8241271972656,42.247920989990234,3.60288667678833,57718.238424215,17801.22645251712,1502829.8648034392,123.39999999999998,21.5
KONG-REY,2024-10-30 22:30:00,297,21.549999237060547,122.3499984741211,55.0,930.0,330.8381042480469,44.12250900268555,3.457974433898926,55320.72813946055,16546.769476573874,1453898.3663878008,123.19999999999999,20.5
KONG-REY,2024-10-30 23:00:00,298,21.633333206176758,122.30000305175781,55.0,930.0,330.8521423339844,45.42868423461914,3.479891538619995,55291.59507915158,17000.045137236863,1452501.4896017788,123.10000000000002,20.7
KONG-REY,2024-10-30 23:30:00,299,21.71666717529297,122.25,55.0,930.0,330.8662414550781,45.18450927734375,3.4718856811523438,56186.97171031751,16646.23882943747,1464884.579793428,123.10000000000002,20.7
KONG-REY,2024-10-31 00:00:00,300,21.799999237060547,122.19999694824219,55.0,930.0,330.88037109375,44.693267822265625,3.504967451095581,56588.185801603475,19274.81773633873,1470186.086380956,123.0,20.8
KONG-REY,2024-10-31 00:30:00,301,21.883333206176758,122.13333129882812,55.0,930.0,323.41583251953125,48.32091522216797,3.5789687633514404,66060.75398337639,23522.699531811028,1532035.304462167,123.10000000000002,21.0
KONG-REY,2024-10-31 01:00:00,302,21.96666717529297,122.06666564941406,55.0,930.0,323.431884765625,49.29792404174805,3.5572197437286377,62672.382516371974,20858.264883053285,1502650.7500166544,123.10000000000002,22.0
KONG-REY,2024-10-31 01:30:00,303,22.049999237060547,122.0,55.0,930.0,323.4480285644531,47.6539192199707,3.4003708362579346,60558.184712156566,19927.062863289968,1461997.8932880766,122.89999999999998,21.2
KONG-REY,2024-10-31 02:00:00,304,22.133333206176758,121.93333435058594,55.0,930.0,323.4642333984375,48.526145935058594,3.471020460128784,60972.48591061977,19803.494900512425,1435735.0144692878,122.60000000000002,21.6
KONG-REY,2024-10-31 02:30:00,305,22.21666717529297,121.86666870117188,55.0,930.0,323.48046875,47.596717834472656,3.4298417568206787,60356.735495196895,21631.519235014734,1456606.3245891496,122.80000000000001,22.4
KONG-REY,2024-10-31 03:00:00,306,22.299999237060547,121.80000305175781,55.0,930.0,323.4967956542969,47.7038459777832,3.4461920261383057,58580.034152053464,21851.424320285212,1462355.34026961,122.5,21.9
KONG-REY,2024-10-31 03:30:00,307,22.433332443237305,121.71666717529297,53.83333333343394,932.4999999997844,329.9888000488281,43.30853271484375,3.170334577560425,45588.89421390631,15037.80941067509,1313315.3415168922,121.30000000000001,22.2
KONG-REY,2024-10-31 04:00:00,308,22.566667556762695,121.63333129882812,52.66666666671697,934.9999999998922,330.0127258300781,44.736629486083984,3.129485607147217,46225.48107878788,14447.132044838087,1300534.688026298,121.19999999999999,22.3
KONG-REY,2024-10-31 04:30:00,309,22.700000762939453,121.55000305175781,51.5,937.5,330.03680419921875,44.18488311767578,3.1133947372436523,45946.72409864077,12712.58805832503,1274491.8240633686,121.10000000000002,22.4
KONG-REY,2024-10-31 05:00:00,310,22.83333396911621,121.46666717529297,50.33333333328303,940.0000000001078,330.06103515625,43.71891403198242,3.0115199089050293,38817.39445455724,10751.894646630544,1201916.371176176,121.0,22.6
KONG-REY,2024-10-31 05:30:00,311,22.96666717529297,121.38333129882812,49.16666666656606,942.5000000002156,330.0854187011719,42.69327926635742,2.9715259075164795,38661.7741156968,10398.58234896434,1189224.6121169939,121.0,22.7
KONG-REY,2024-10-31 06:00:00,312,23.100000381469727,121.30000305175781,48.0,945.0,330.10992431640625,40.44614791870117,3.0175530910491943,41204.879352539734,16510.203300951827,1239531.5228688682,121.10000000000002,23.4
KONG-REY,2024-10-31 06:30:00,313,23.183332443237305,121.1500015258789,46.99999999997844,946.6666666667026,301.1685485839844,42.4898681640625,2.795257329940796,42569.11674521958,13790.871916789907,1184526.5621114764,121.0,23.1
KONG-REY,2024-10-31 07:00:00,314,23.266666412353516,121.0,45.99999999995688,948.3333333334052,301.1844482421875,41.49580764770508,2.87192964553833,44239.047132086445,13213.728709205438,1191244.7462529317,120.89999999999998,23.3
KONG-REY,2024-10-31 07:30:00,315,23.350000381469727,120.8499984741211,44.999999999935326,950.0000000001078,301.2004089355469,42.54676818847656,2.884047031402588,44431.596683667405,13546.53436671062,1187438.4669329277,120.69999999999999,23.3
KONG-REY,2024-10-31 08:00:00,316,23.433332443237305,120.69999694824219,43.99999999991377,951.6666666668104,301.2164611816406,43.34285354614258,2.8658714294433594,44737.992331011315,13651.355316453732,1185323.283773035,120.5,23.3
KONG-REY,2024-10-31 08:30:00,317,23.516666412353516,120.55000305175781,43.00000000002156,953.3333333332974,301.2325439453125,42.74393081665039,2.8613524436950684,45376.47642700886,11714.591422591806,1153249.3667103155,120.39999999999998,23.4
KONG-REY,2024-10-31 09:00:00,318,23.600000381469727,120.4000015258789,42.0,955.0,301.24871826171875,43.3765983581543,2.947221517562866,47261.60617853035,11479.638644805656,1170101.2339017817,120.39999999999998,23.4
KONG-REY,2024-10-31 09:30:00,319,23.683332443237305,120.3499984741211,41.33333333331896,956.6666666667026,331.2149353027344,48.3459587097168,3.1684415340423584,48887.69009659629,13513.088372608483,1290887.802668606,119.80000000000001,23.6
KONG-REY,2024-10-31 10:00:00,320,23.766666412353516,120.30000305175781,40.66666666663792,958.3333333334052,331.23040771484375,50.51539993286133,3.256161689758301,47495.50487445559,14521.05229515895,1312271.5519004583,119.80000000000001,23.5
KONG-REY,2024-10-31 10:30:00,321,23.850000381469727,120.25,39.99999999995688,960.0000000001078,331.24591064453125,41.40755081176758,2.487055778503418,32291.0880952129,11945.7212837948,1066521.9059316805,119.89999999999998,23.1
KONG-REY,2024-10-31 11:00:00,322,23.933332443237305,120.19999694824219,39.33333333336208,961.6666666665948,331.261474609375,40.30205535888672,2.6695139408111572,32213.31517063177,11972.381629343454,1092764.217296287,119.80000000000001,23.2
KONG-REY,2024-10-31 11:30:00,323,24.016666412353516,120.1500015258789,38.66666666668104,963.3333333332974,331.2771301269531,41.89604949951172,2.6717398166656494,32202.07097677448,11854.279149872049,1088418.0051298845,119.69999999999999,23.3
KONG-REY,2024-10-31 12:00:00,324,24.100000381469727,120.0999984741211,38.0,965.0,331.29278564453125,40.625328063964844,2.6163277626037598,30490.979129003666,9577.139846480579,1041578.2013642023,119.60000000000002,23.4
KONG-REY,2024-10-31 12:30:00,325,24.16666603088379,120.08333587646484,37.1666666666487,966.250000000027,347.1513977050781,44.93280029296875,2.518035888671875,30380.34526726578,8396.068490002435,1005435.2940074687,119.5,23.7
KONG-REY,2024-10-31 13:00:00,326,24.233333587646484,120.06666564941406,36.33333333329741,967.500000000054,347.15789794921875,41.63383865356445,2.488720417022705,28001.478192838505,7261.591017279769,979678.6363836492,119.5,23.8
KONG-REY,2024-10-31 13:30:00,327,24.299999237060547,120.05000305175781,35.500000000053895,968.7499999999192,347.1643981933594,39.37179183959961,2.567674160003662,24960.075154590453,6240.993386058799,968874.2480338132,119.5,23.8
KONG-REY,2024-10-31 14:00:00,328,24.366666793823242,120.03333282470703,34.666666666702596,969.999999999946,347.1709289550781,39.57319259643555,2.4909589290618896,25639.740149660414,7037.269323883827,975557.7245144784,119.39999999999998,23.8
KONG-REY,2024-10-31 14:30:00,329,24.433332443237305,120.01667022705078,33.8333333333513,971.249999999973,347.177490234375,36.29804992675781,2.416337013244629,28566.055018121064,8395.50398974456,997191.291324748,119.5,23.9
KONG-REY,2024-10-31 15:00:00,330,24.5,120.0,33.0,972.5,347.1840515136719,30.07466697692871,2.392669200897217,25387.673323516832,6917.957773802065,966507.4681026766,119.89999999999998,23.4
KONG-REY,2024-10-31 15:30:00,331,24.566667556762695,119.98332977294922,32.1666666666487,973.750000000027,347.19061279296875,23.77599334716797,2.310391902923584,19135.436836948866,1471.1718658441134,873196.96266915,119.5,24.1
KONG-REY,2024-10-31 16:00:00,332,24.633333206176758,119.96666717529297,31.333333333405193,974.9999999998922,347.1972351074219,24.51838493347168,2.327085018157959,18898.027664249083,1244.138469318027,860480.8558170436,119.5,24.1
KONG-REY,2024-10-31 16:30:00,333,24.700000762939453,119.94999694824219,30.500000000053895,976.2499999999192,347.2038269042969,23.642229080200195,2.299537181854248,18547.30621771443,1243.430914731593,856049.0836107509,119.39999999999998,24.2
KONG-REY,2024-10-31 17:00:00,334,24.766666412353516,119.93333435058594,29.666666666702596,977.499999999946,347.2104797363281,23.530046463012695,2.2769296169281006,18764.8774683215,1016.6585023785137,849917.8651673784,119.39999999999998,24.3
KONG-REY,2024-10-31 17:30:00,335,24.83333396911621,119.91666412353516,28.833333333351295,978.749999999973,347.2171325683594,21.68461799621582,2.2412402629852295,19879.161753066495,564.5336077580598,838371.681880387,119.39999999999998,24.4
KONG-REY,2024-10-31 18:00:00,336,24.899999618530273,119.9000015258789,28.0,980.0,347.2237854003906,32.172576904296875,2.2240734100341797,13807.136672260327,932.8332315821293,833232.8857585144,130.8,19.8
KONG-REY,2024-10-31 18:30:00,337,25.049999237060547,119.95833587646484,27.750000000024254,980.4166666666264,19.406505584716797,21.753578186035156,3.2864694595336914,24056.13013560542,119.35647682106091,1070937.333497964,126.39999999999998,15.6
KONG-REY,2024-10-31 19:00:00,338,25.200000762939453,120.01667022705078,27.50000000001617,980.8333333333064,19.384464263916016,21.491100311279297,3.3658194541931152,26807.597960993953,238.53755604678798,1085666.1950152006,126.39999999999998,15.7
KONG-REY,2024-10-31 19:30:00,339,25.350000381469727,120.07499694824219,27.25000000000809,981.2499999999864,19.362295150756836,22.283130645751953,3.3484883308410645,24990.05738686734,570.2512935499134,1082617.590876787,126.5,15.9
KONG-REY,2024-10-31 20:00:00,340,25.5,120.13333129882812,27.0,981.6666666666666,19.339996337890625,21.449560165405273,3.3139266967773438,25408.074273743252,680.0372732482026,1078182.60272237,126.60000000000002,16.1
KONG-REY,2024-10-31 20:30:00,341,25.649999618530273,120.19166564941406,26.74999999999191,982.0833333333468,19.317567825317383,20.768348693847656,3.2984516620635986,25172.03926726431,688.0123581386486,1074282.2738200016,126.60000000000002,16.1
KONG-REY,2024-10-31 21:00:00,342,25.799999237060547,120.25,26.50000000001617,982.499999999973,19.295011520385742,22.790864944458008,3.306292772293091,24248.832813159734,568.3741922082914,1070482.9373315973,126.69999999999999,16.3
KONG-REY,2024-10-31 21:30:00,343,25.950000762939453,120.30833435058594,26.25000000000809,982.9166666666532,19.272327423095703,23.043245315551758,3.3473446369171143,24525.6790178735,558.7959927806744,1088341.8065594377,126.80000000000001,16.5
KONG-REY,2024-10-31 22:00:00,344,26.100000381469727,120.36666870117188,26.0,983.3333333333334,19.249513626098633,21.982053756713867,3.34751296043396,24842.435397442092,786.7495451579596,1086436.4840899054,121.30000000000001,27.6
KONG-REY,2024-10-31 22:30:00,345,26.25,120.42500305175781,25.74999999999191,983.7500000000136,19.226572036743164,21.686647415161133,3.3384759426116943,24588.89286742242,676.103373661595,1084267.849235049,126.89999999999998,16.8
KONG-REY,2024-10-31 23:00:00,346,26.399999618530273,120.48332977294922,25.49999999998383,984.1666666666936,19.203500747680664,22.038366317749023,3.3281192779541016,24208.558872954032,793.7540162932924,1081468.376204052,127.0,16.9
KONG-REY,2024-10-31 23:30:00,347,26.549999237060547,120.54166412353516,25.25000000000809,984.5833333333198,19.1803035736084,21.98896026611328,3.327273368835449,23962.92167738552,455.5262978399279,1078920.8778824974,127.10000000000002,17.1
KONG-REY,2024-11-01 00:00:00,348,26.700000762939453,120.5999984741211,25.0,985.0,19.15697479248047,24.505495071411133,3.3044791221618652,21341.967865013077,892.275161229082,1022309.9190262358,121.5,28.2
KONG-REY,2024-11-01 00:30:00,349,26.84166717529297,120.69999694824219,24.83333333332974,985.4166666666756,32.19754409790039,22.55392837524414,3.2761332988739014,21193.44028291884,118.94043854430093,1039939.7377963356,124.69999999999999,16.3
KONG-REY,2024-11-01 01:00:00,350,26.983333587646484,120.80000305175781,24.66666666665948,985.8333333333512,32.16510772705078,20.806856155395508,3.2667455673217773,20200.435469322132,356.5161675964415,1039602.3461671534,124.80000000000001,16.4
KONG-REY,2024-11-01 01:30:00,351,27.125,120.9000015258789,24.49999999998922,986.250000000027,32.13248825073242,22.783939361572266,3.265578269958496,20409.70055615472,118.75669807906534,1038887.5272543016,124.89999999999998,16.6
KONG-REY,2024-11-01 02:00:00,352,27.266666412353516,121.0,24.33333333334052,986.6666666666488,32.09968566894531,22.609207153320312,3.2122693061828613,20386.612077063714,237.32712285760232,1036458.1304725131,125.0,16.7
KONG-REY,2024-11-01 02:30:00,353,27.40833282470703,121.0999984741211,24.16666666667026,987.0833333333244,32.06670379638672,21.026870727539062,3.2228174209594727,20238.379756311893,355.77179903506305,1035288.6822890459,125.10000000000002,16.9
KONG-REY,2024-11-01 03:00:00,354,27.549999237060547,121.19999694824219,24.0,987.5,32.03354263305664,21.517459869384766,3.216588020324707,21079.304728526367,236.94987857997398,1040979.1730142348,125.30000000000001,17.1
KONG-REY,2024-11-01 03:30:00,355,27.691667556762695,121.30000305175781,23.83333333332974,987.9166666666756,32.00019836425781,27.671592712402344,3.2098147869110107,40167.563369631825,8979.681491678355,1180289.4532632849,122.5,28.9
KONG-REY,2024-11-01 04:00:00,356,27.83333396911621,121.4000015258789,23.66666666665948,988.3333333333512,31.966670989990234,28.929153442382812,3.1278460025787354,40539.80308802751,7891.014712120322,1168961.602259228,122.60000000000002,29.1
KONG-REY,2024-11-01 04:30:00,357,27.975000381469727,121.5,23.50000000001078,988.749999999973,31.93296241760254,28.93802261352539,3.080491065979004,39560.23418536558,5405.276426916997,1145314.4485955285,122.69999999999999,29.2
KONG-REY,2024-11-01 05:00:00,358,28.116666793823242,121.5999984741211,23.33333333334052,989.1666666666488,31.899072647094727,26.03596305847168,2.9537274837493896,33776.98881966221,2270.822724435411,1056504.4709017181,122.80000000000001,29.4
KONG-REY,2024-11-01 05:30:00,359,28.258333206176758,121.69999694824219,23.16666666667026,989.5833333333244,31.865001678466797,27.782238006591797,2.9078001976013184,33947.38546946467,2588.3169410910614,1051778.2777242484,122.89999999999998,29.5
KONG-REY,2024-11-01 06:00:00,360,28.399999618530273,121.80000305175781,23.0,990.0,31.830747604370117,26.147113800048828,2.8774502277374268,33443.097636123275,2363.916247029156,1029748.71859135,123.80000000000001,30.5
KONG-REY,2024-11-01 06:30:00,361,28.558332443237305,121.91666412353516,23.0,990.4166666666802,32.90241241455078,26.639543533325195,2.736055612564087,37307.52011044723,4167.289051919248,1013745.6472247445,123.0,30.0
KONG-REY,2024-11-01 07:00:00,362,28.71666717529297,122.03333282470703,23.0,990.8333333333064,32.86296463012695,26.744840621948242,2.7369658946990967,38518.4281282626,3631.960737520855,1026339.8467288881,122.89999999999998,30.1
KONG-REY,2024-11-01 07:30:00,363,28.875,122.1500015258789,23.0,991.2499999999864,32.823280334472656,25.735408782958984,2.479806900024414,30324.8753005578,1369.110752093723,925490.4403061436,131.10000000000002,34.3
KONG-REY,2024-11-01 08:00:00,364,29.03333282470703,122.26667022705078,23.0,991.6666666666666,32.78335952758789,25.684274673461914,2.482135772705078,30996.40023129619,1366.7168742277856,927711.0544728071,131.2,34.4
KONG-REY,2024-11-01 08:30:00,365,29.191667556762695,122.38333129882812,23.0,992.0833333333468,32.74320602416992,25.12344741821289,2.457602024078369,30615.407035313066,1679.2177021575894,922189.1345797363,131.39999999999998,34.6
KONG-REY,2024-11-01 09:00:00,366,29.350000381469727,122.5,23.0,992.500000000027,32.702816009521484,24.767269134521484,2.3629820346832275,24849.414704107316,1250.3269272454095,893968.4993048772,131.5,34.7
KONG-REY,2024-11-01 09:30:00,367,29.508333206176758,122.61666870117188,23.0,992.9166666666532,32.662193298339844,26.179691314697266,2.3840627670288086,27653.400483351998,1349.51922938691,899113.9273884151,131.60000000000002,34.9
KONG-REY,2024-11-01 10:00:00,368,29.66666603088379,122.73332977294922,23.0,993.3333333333334,32.621334075927734,25.487167358398438,2.330090045928955,20646.841167560146,821.5405648743823,880156.4873813924,131.7,35.1
KONG-REY,2024-11-01 10:30:00,369,29.825000762939453,122.8499984741211,23.0,993.7500000000136,32.580238342285156,25.235021591186523,2.3546204566955566,24545.255064983052,1771.7938426471142,899378.4800702574,131.8,35.3
KONG-REY,2024-11-01 11:00:00,370,29.983333587646484,122.96666717529297,23.0,994.1666666666936,32.53890609741211,26.492095947265625,2.2562265396118164,21473.240059257223,2285.4334594986576,867393.5173759975,132.0,35.4
KONG-REY,2024-11-01 11:30:00,371,30.141666412353516,123.08333587646484,23.0,994.5833333333736,32.497337341308594,25.94381332397461,2.203244209289551,21860.44531649789,2290.0071316209755,862012.519193714,132.10000000000002,35.6
KONG-REY,2024-11-01 12:00:00,372,30.299999237060547,123.19999694824219,23.0,995.0,32.45553207397461,25.42526626586914,2.2059850692749023,24139.360558864148,2084.629415816276,863330.8480425802,132.2,35.7
KONG-REY,2024-11-01 12:30:00,373,30.45833396911621,123.4749984741211,22.74999999999461,995.2500000000052,56.21168899536133,36.18891143798828,2.548352003097534,41486.55892162064,11907.198489113773,1064828.5310551822,124.60000000000002,32.0
KONG-REY,2024-11-01 13:00:00,374,30.616666793823242,123.75,22.49999999998922,995.5000000000108,56.168357849121094,36.145347595214844,2.4656262397766113,42260.22532108596,12214.833660308896,1052742.0875721723,124.89999999999998,32.2
KONG-REY,2024-11-01 13:30:00,375,30.774999618530273,124.0250015258789,22.24999999998383,995.750000000016,56.124725341796875,34.175350189208984,2.5027472972869873,42187.6538641452,11880.690879938658,1055265.093792606,125.19999999999999,32.3
