field_index,typhoon_name,time,rainband_width_km,rainband_length_km,rainband_aspect_ratio,rainband_width10_km,rainband_length10_km,rainband_aspect_ratio10,rainband_valid_grid_count,rainband_weight_sum,rainband10_valid_grid_count,rainband10_weight_sum
733,MAN-YI,2024-11-15 00:00:00,486.00889889683907,643.5536548115865,1.324160228901872,187.76438032200977,241.91903272488557,1.288418135058423,3973,19891.61670267582,416,7874.363964080811
734,MAN-YI,2024-11-15 00:30:00,493.7667276311831,625.8348530942685,1.2674706862017076,174.25655133901284,249.7617556110763,1.4332990851240255,3904,19930.746899604797,407,8162.560648918152
735,MAN-YI,2024-11-15 01:00:00,475.7183383324502,622.5672702052088,1.3086888186558276,173.72973726002402,252.45166732588493,1.4531287004022524,3847,20317.791069626808,417,8538.238906860352
736,MAN-YI,2024-11-15 01:30:00,473.0871353568123,608.6238193800674,1.2864941231619607,184.5925197596505,249.71204141754575,1.3527744338865035,3972,20672.749472737312,448,8650.490177154541
737,MAN-YI,2024-11-15 02:00:00,444.826707662842,612.601440322975,1.3771687485709536,187.98171106009758,251.94377379191948,1.3402568386632674,3960,21216.50310099125,457,8984.835406303406
738,MAN-YI,2024-11-15 02:30:00,456.3199856082247,598.8346599075255,1.3123130233039058,192.3643733790139,256.3100515410045,1.3324195485824064,4003,21861.949641942978,484,9275.763008117676
739,MAN-YI,2024-11-15 03:00:00,443.95023964076137,586.3999509809842,1.3208686438720922,189.0869974400475,265.9988326702917,1.4067536968248104,3866,21084.321357250214,484,9083.180477142334
740,MAN-YI,2024-11-15 03:30:00,459.1047794324508,665.2923984313135,1.449107977603178,206.45060607705258,275.7892042460731,1.3358604728103354,3873,21001.644591093063,539,9281.856611251831
741,MAN-YI,2024-11-15 04:00:00,460.2381844079886,695.7488055763451,1.5117146493859388,202.70389520768967,261.6118162700863,1.2906107009045806,3772,20085.40295135975,503,8654.671124458313
742,MAN-YI,2024-11-15 04:30:00,461.2422268832823,700.0238408852116,1.517692440294179,203.72578144466942,256.33551326088093,1.2582379679348472,3759,20105.60624754429,498,8686.703268051147
743,MAN-YI,2024-11-15 05:00:00,446.0609509886557,750.6985377667982,1.6829505835535206,214.01385693662198,257.50373409210533,1.2032105667268136,3578,20152.44068801403,526,9381.642793655396
744,MAN-YI,2024-11-15 05:30:00,440.0798353469695,746.1392449120976,1.6954633795566247,217.10537750953952,258.82378729804867,1.1921574226629872,3558,20945.8009070158,545,10110.423558235168
745,MAN-YI,2024-11-15 06:00:00,438.5294655080728,729.5304375447643,1.6635836241916857,219.27174120479174,253.24260715194922,1.1549258730764982,3622,21619.743027448654,526,10379.97866821289
746,MAN-YI,2024-11-15 06:30:00,441.9589504690432,767.889843152522,1.737468700062692,207.69811572181243,264.4006172976197,1.273004410168807,3570,19046.9463545084,455,7946.724157333374
747,MAN-YI,2024-11-15 07:00:00,440.7706224610017,752.3278798837382,1.7068466942809932,207.10492865984185,259.4465486687392,1.2527299584205658,3557,19468.72501182556,465,8426.125122070312
748,MAN-YI,2024-11-15 07:30:00,438.36286689504965,747.7268846795071,1.7057258749485318,207.4079667864419,249.39665626659624,1.2024449211412738,3541,19645.806470274925,469,8816.431137084961
749,MAN-YI,2024-11-15 08:00:00,449.3222420850353,754.2578606399829,1.6786568524627723,208.97902173740812,236.13250064767922,1.129933993778522,3557,19828.85295522213,450,8802.89250946045
750,MAN-YI,2024-11-15 08:30:00,448.9545096552286,746.2308990521777,1.6621525856266344,216.80347588278386,231.34126293887692,1.0670551382854763,3553,19754.53602516651,453,8669.613039970398
751,MAN-YI,2024-11-15 09:00:00,455.3482133772656,727.6490595795109,1.598005741985061,210.98748251567196,235.92850700132598,1.118210920326993,3583,19807.158720493317,447,8762.172147750854
752,MAN-YI,2024-11-15 09:30:00,459.90613205260297,878.8375150224535,1.9109062779835522,215.70752575161487,232.55939452193874,1.078123694162287,3561,19984.17756640911,468,9179.7181558609
753,MAN-YI,2024-11-15 10:00:00,469.1888668929732,850.1376704922291,1.8119306114868927,218.4117225734492,232.01773808478725,1.062295262136223,3578,19751.644851088524,472,8943.26338005066
754,MAN-YI,2024-11-15 10:30:00,473.5337345159608,804.4778585629751,1.6988818323266848,217.80787199876477,230.70549970196396,1.059215617804995,3545,19351.0419601202,460,8460.637705802917
755,MAN-YI,2024-11-15 11:00:00,447.10218759819116,784.7179937178382,1.7551200049664242,216.24424686648385,240.5190422017976,1.1122563753120362,3456,19215.229342222214,493,9255.834809303284
756,MAN-YI,2024-11-15 11:30:00,460.2995554255027,604.810336204863,1.3139494250559782,221.56308082097178,240.0865807103065,1.0836037295595338,3540,20126.445805072784,510,9600.44654083252
757,MAN-YI,2024-11-15 12:00:00,477.46917110205385,682.4394975871363,1.429284944223699,239.02091375925838,258.48628670406305,1.081437948833252,3640,21771.597331762314,585,11300.96085357666
758,MAN-YI,2024-11-15 12:30:00,467.9444851750693,686.8465127488473,1.4677948656492448,249.1849120071265,263.9558512464723,1.0592770209093652,3627,22666.459906578064,626,12428.908329963684
759,MAN-YI,2024-11-15 13:00:00,466.07097046111727,745.6128767494517,1.5997839900042736,250.37533987608398,264.1495559316471,1.0550142680280703,3694,23436.33089673519,639,13041.14228439331
760,MAN-YI,2024-11-15 13:30:00,479.1655223628302,695.6104979469291,1.4517123321327,250.97346778322424,260.7351365401886,1.0388952220455225,3817,22976.215906262398,629,12550.318351745605
761,MAN-YI,2024-11-15 14:00:00,490.58868584247153,720.4449583035243,1.46853153995251,242.95885497236517,268.3139535850353,1.1043596398886262,3884,22522.48778641224,611,11695.296007156372
762,MAN-YI,2024-11-15 14:30:00,474.10787279941627,727.266327820889,1.5339680472434942,259.51623586738845,281.01345363429374,1.082835733552675,3878,23227.225937604904,693,12816.984802246094
763,MAN-YI,2024-11-15 15:00:00,471.6797138241801,724.755212062654,1.5365409849549028,260.21099529410185,286.25343541810764,1.1000820126550392,3856,23282.181327819824,710,12998.282315254211
764,MAN-YI,2024-11-15 15:30:00,452.2049097326564,544.3464680981975,1.2037606323646817,230.56508497576257,238.95801215564327,1.0364015530832085,3655,20830.045302033424,468,9823.297459602356
765,MAN-YI,2024-11-15 16:00:00,453.1862985025757,538.93077954769,1.189203604187574,232.83268334052573,237.7784670047341,1.0212417930045241,3650,20413.713787794113,467,9510.977827072144
766,MAN-YI,2024-11-15 16:30:00,458.3226586423341,535.6878378457471,1.168800686033256,233.66940075786766,239.2317393210974,1.0238043087592479,3619,19803.153074979782,458,9021.7251329422
767,MAN-YI,2024-11-15 17:00:00,512.6038444117692,653.1394686185673,1.2741603008617042,234.8254903144847,241.5628221121229,1.0286908026407795,3630,19982.88018798828,470,9239.493620872498
768,MAN-YI,2024-11-15 17:30:00,499.93609167969817,618.2648274331199,1.236687724136612,227.68257560163772,242.4321830268538,1.0647814501669268,3633,19610.02351105213,460,8816.581983566284
769,MAN-YI,2024-11-15 18:00:00,485.1076418994364,613.7252788038785,1.265132159948747,226.08063619846607,241.70825464760972,1.0691240909080943,3710,20238.88885164261,471,9017.35211277008
770,MAN-YI,2024-11-15 18:30:00,518.5604676855396,1472.0560240849427,2.8387355300242625,231.36377447513834,809.4586369225201,3.4986403500669834,3965,21616.958094596863,525,9819.121532440186
771,MAN-YI,2024-11-15 19:00:00,483.7323279715546,1583.909718814891,3.274351593280381,229.11229532753347,787.2418197807425,3.4360522583710185,3873,22143.637119054794,527,10511.160593986511
772,MAN-YI,2024-11-15 19:30:00,496.40363870311717,1666.3840106790171,3.356913367985249,234.16320910285035,1033.2011673199277,4.41231212741928,3842,22879.285022377968,583,11133.353675842285
773,MAN-YI,2024-11-15 20:00:00,483.30884259914546,1630.3642219101635,3.373338284361534,233.65814651666787,998.0221783280973,4.271292027290389,3821,23361.912162423134,589,11636.952169418335
774,MAN-YI,2024-11-15 20:30:00,471.1850400720969,1319.1812446742917,2.7997095248873745,237.81649044078225,877.499727360348,3.689818673776313,4011,24542.54563677311,631,12373.22166633606
775,MAN-YI,2024-11-15 21:00:00,489.0562641220264,1314.0200871661789,2.6868484948764704,237.20751974943954,877.1705535124454,3.697903651785534,4087,24718.628631711006,632,12413.525952339172
776,MAN-YI,2024-11-15 21:30:00,474.9077707598495,1307.1840866447544,2.75250094255831,237.14340371188925,874.67279427026,3.688370751956127,3968,24485.92136156559,628,12355.400776863098
777,MAN-YI,2024-11-15 22:00:00,464.77568718370134,1301.7668214491748,2.8008496514462733,246.44040885065928,872.2778992493635,3.5395084082089503,3971,25033.540099024773,662,13166.912159919739
778,MAN-YI,2024-11-15 22:30:00,468.92603988284696,1306.0662884521817,2.785228751166126,234.26550432661108,952.476048691725,4.065797273181913,3942,23122.384177446365,563,10724.068486213684
779,MAN-YI,2024-11-15 23:00:00,453.65988304562785,1302.8326195949371,2.871826820675477,231.99074154063828,949.4847620540662,4.092770063790407,3953,22474.891541838646,540,10247.696354866028
780,MAN-YI,2024-11-15 23:30:00,443.85963390123374,1277.664160842886,2.878532002590677,233.6531902317309,898.7708165497841,3.8466019473494186,3924,22517.979128718376,569,10508.47059726715
781,MAN-YI,2024-11-16 00:00:00,448.6906132682386,1277.0719746074597,2.8462195036917137,233.16456405452433,913.8303557785323,3.9192505923191394,3906,22405.804271817207,575,10492.742307662964
782,MAN-YI,2024-11-16 00:30:00,438.1698436648453,534.1033750023021,1.2189414281345083,248.61001994296797,282.62603964407253,1.1368248138546742,3597,21568.716515541077,618,11463.049187660217
783,MAN-YI,2024-11-16 01:00:00,438.129047351448,533.9076117863386,1.2186081133261635,248.78751593999507,281.5093739188497,1.1315253213378507,3595,21547.268664956093,616,11435.180828094482
784,MAN-YI,2024-11-16 01:30:00,433.77169007950016,533.9945292063613,1.231049746719274,245.20687109896667,280.6513335064912,1.1445492218414133,3581,21630.14396059513,610,11531.172932624817
785,MAN-YI,2024-11-16 02:00:00,433.6773054313428,533.7665473031547,1.230791975089082,245.39591724644004,280.92463851494557,1.1447812240202209,3580,21651.987541794777,611,11561.209843635559
786,MAN-YI,2024-11-16 02:30:00,433.8421168775563,533.685592802276,1.2301378129060194,245.27558209587392,280.12942011774646,1.1421007249235582,3580,21645.872083306313,609,11534.175036430359
787,MAN-YI,2024-11-16 03:00:00,430.9072365034147,532.9647665444688,1.2368433885427312,244.84915860663295,280.60364402578443,1.1460265807022534,3568,21906.974831342697,614,11826.267126083374
788,MAN-YI,2024-11-16 03:30:00,424.42470555055183,530.3611975610153,1.2496002014610443,245.89442533526653,281.0922428155752,1.1431419904388513,3552,22141.553948879242,625,12213.488223075867
789,MAN-YI,2024-11-16 04:00:00,425.91185757035066,532.8896049922903,1.2511734423929912,244.52198063746116,280.58359931224294,1.147478024596272,3560,22147.51402068138,623,12128.940735816956
790,MAN-YI,2024-11-16 04:30:00,421.7522787544957,531.7127032673247,1.260722775079151,244.76133803592725,281.33913231589105,1.1494426961932753,3516,22191.017463326454,626,12192.77672958374
791,MAN-YI,2024-11-16 05:00:00,420.56784266171064,536.6762427646804,1.2760753160967702,245.63058363614243,274.5219324516532,1.11762113816538,3487,21464.072094798088,596,11380.367811203003
792,MAN-YI,2024-11-16 05:30:00,424.2923154119678,539.1507675113894,1.2707059447633364,248.4211922498262,269.7777125009243,1.0859689950671345,3487,21221.54619562626,581,10971.692429542542
793,MAN-YI,2024-11-16 06:00:00,421.1482919119133,543.0418060645889,1.2894313392541772,245.8406499081854,265.90410422644453,1.0816116225113754,3467,20800.96641087532,570,10621.48480129242
794,MAN-YI,2024-11-16 06:30:00,453.58735115472564,523.8996359424675,1.1550137688115472,254.98434198504046,267.7874425349966,1.0502113206257435,3459,20849.0364331007,589,10359.454748153687
795,MAN-YI,2024-11-16 07:00:00,451.5600855319219,519.3077754169066,1.1500302884502713,253.5571866581047,264.1599871298047,1.0418162096347745,3425,20080.73843753338,575,9708.658568382263
796,MAN-YI,2024-11-16 07:30:00,447.1421049386739,520.1293541811356,1.1632305444652113,259.4259523286235,269.6779182562488,1.0395178887678813,3390,19982.812138557434,598,9716.420794487
797,MAN-YI,2024-11-16 08:00:00,447.33143094347406,513.5944149827203,1.1481295063472037,263.0863089116685,272.61812197937996,1.036230745366954,3356,20247.372867703438,623,10126.647632598877
798,MAN-YI,2024-11-16 08:30:00,438.5916332080634,505.4123952379614,1.1523530249337832,272.3067525309501,280.2350697824634,1.0291153898235084,3272,21103.8175303936,673,11340.908033370972
799,MAN-YI,2024-11-16 09:00:00,432.83874803999214,510.0577066577268,1.1784012151578416,275.73141043191254,287.1592976881026,1.0414457215385367,3278,21897.55416893959,703,12117.294512748718
800,MAN-YI,2024-11-16 09:30:00,432.7996409144877,509.9132306029124,1.178173876312572,275.2932306713909,287.1633054160724,1.0431179317985095,3276,21885.48965525627,702,12106.176286697388
801,MAN-YI,2024-11-16 10:00:00,429.88458136904154,513.7249730619095,1.195030004160332,277.25815049348654,294.5417869645576,1.0623377038341602,3341,22579.040315151215,733,12901.851768493652
802,MAN-YI,2024-11-16 10:30:00,426.60856464035857,510.84377589714927,1.1974531648885245,277.8507435953043,300.24689106311706,1.0806049578202033,3347,23355.15447485447,753,13748.139450073242
803,MAN-YI,2024-11-16 11:00:00,426.4974776734897,510.7861447466161,1.1976299309738319,277.7151390622154,299.6983509819078,1.0791574128580959,3344,23333.920367360115,751,13725.219247817993
804,MAN-YI,2024-11-16 11:30:00,430.75500467335223,513.9706349760006,1.19318552169986,274.0178155067698,293.99989628943104,1.072922560694476,3369,22685.17373585701,717,12868.45475101471
805,MAN-YI,2024-11-16 12:00:00,423.0244413869487,514.4456949181765,1.2161134076118354,264.25106011474105,290.35507741700724,1.0987849104216663,3318,22310.69767165184,698,12646.481987953186
806,MAN-YI,2024-11-16 12:30:00,439.47529000490266,511.94200690142065,1.164893723366582,272.263975764836,293.3881614928865,1.0775871492683085,3358,23364.69822382927,734,13557.588728904724
807,MAN-YI,2024-11-16 13:00:00,432.228071113297,514.1218494585925,1.1894689026891732,266.94093318486205,295.71377168523003,1.107787285213546,3318,23409.052298069,735,13608.89329624176
808,MAN-YI,2024-11-16 13:30:00,432.11782161541186,514.3128531166558,1.1902143984572728,266.9479180891711,295.21963577305934,1.1059072417056397,3314,23356.90617084503,734,13563.75405883789
809,MAN-YI,2024-11-16 14:00:00,433.50797843935084,513.3838870506607,1.1842547601981068,270.2186190195418,299.54338218060246,1.1085223633643795,3310,23549.451598525047,750,13840.682869911194
810,MAN-YI,2024-11-16 14:30:00,433.3103339706163,513.4002471006004,1.1848326865322671,269.84994727510855,299.59643549202053,1.1102334409077526,3306,23530.62134206295,749,13821.000527381897
811,MAN-YI,2024-11-16 15:00:00,431.9148699898151,515.3179537222834,1.1931007462985328,269.94708596656903,299.16306822873963,1.1082285521162754,3319,23526.259953975677,749,13846.214256286621
812,MAN-YI,2024-11-16 15:30:00,433.4253999067709,524.7385365109209,1.2106778620352892,259.8430303884323,290.5900671804036,1.1183292726612957,3414,23142.63034760952,700,13082.472531318665
813,MAN-YI,2024-11-16 16:00:00,436.7993202836971,541.3071466103755,1.2392582164706674,253.898411211103,292.28360500185767,1.1511832768375942,3517,22817.584520101547,691,12586.115273475647
814,MAN-YI,2024-11-16 16:30:00,422.40442549918794,535.3495971561268,1.2673863360296511,249.3018675498331,293.0266150807471,1.1753887684863518,3338,21917.16682946682,672,12175.310959815979
815,MAN-YI,2024-11-16 17:00:00,415.1442184084415,545.0051305586853,1.3128091549681133,238.94548194539684,282.10162453287523,1.180610833216504,3304,20415.023613214493,603,10750.905906677246
816,MAN-YI,2024-11-16 17:30:00,415.91429447024035,548.6160814653668,1.3190604140310938,237.30328227075668,281.8919007266208,1.1878971838450534,3341,20551.254984736443,599,10758.06918334961
817,MAN-YI,2024-11-16 18:00:00,415.56472370396926,548.3398713296226,1.3195053382833222,236.3739505102724,281.8002751668572,1.1921799105126412,3337,20510.664565324783,594,10691.839127540588
818,MAN-YI,2024-11-16 18:30:00,434.7525394388193,507.55840961749345,1.16746508317732,263.81781539370104,281.56293919747725,1.0672627956428709,3287,22000.726597309113,647,12098.11277103424
819,MAN-YI,2024-11-16 19:00:00,433.0846439052305,500.77884189115156,1.1563070843969545,268.30044021232396,297.1747908133143,1.1076194678552858,3259,22670.297617912292,700,13078.839142799377
820,MAN-YI,2024-11-16 19:30:00,433.27515300863666,500.4444356150527,1.1550268510437198,268.39481840382973,297.6573623664679,1.1090279765334676,3258,22673.09553861618,702,13101.367600440979
821,MAN-YI,2024-11-16 20:00:00,433.50828105805056,500.1635018613052,1.153757664422396,268.36919863758374,297.65827159691946,1.1091372374625141,3258,22676.114886283875,702,13103.00640296936
822,MAN-YI,2024-11-16 20:30:00,433.6343562921876,499.8174568131537,1.1526242087616554,268.34265240881575,297.6587344397907,1.109248685469171,3255,22676.194558262825,702,13104.526628494263
823,MAN-YI,2024-11-16 21:00:00,433.66521751518343,499.4605132179444,1.1517190981553789,268.31979629081354,297.65121901670705,1.1093151647077952,3253,22682.953357219696,702,13113.667313575745
824,MAN-YI,2024-11-16 21:30:00,432.2062529830874,492.69996786479004,1.139964922913942,269.67778631318197,298.3922391878596,1.10647689328527,3217,22831.28045618534,708,13422.202485084534
825,MAN-YI,2024-11-16 22:00:00,432.26399211527763,492.5000932036164,1.1393502632351429,270.0540908282524,298.34933792406656,1.1047762209749605,3215,22855.024735569954,709,13445.928627967834
826,MAN-YI,2024-11-16 22:30:00,432.34733231578525,492.11843884396285,1.1382478902044428,270.10177938850495,298.64956030751927,1.1056926799358513,3214,22898.652162194252,712,13505.744592666626
827,MAN-YI,2024-11-16 23:00:00,432.50379664493084,491.6913882946547,1.13684872158085,270.04621282430315,298.5979065738482,1.1057289174728036,3212,22913.39907348156,712,13516.188794136047
828,MAN-YI,2024-11-16 23:30:00,435.04836364853145,495.11886921021176,1.138077764637242,265.41241599037374,290.71839499999066,1.0953458748912999,3213,22405.490527629852,683,12842.782409667969
829,MAN-YI,2024-11-17 00:00:00,433.9045346927988,492.53148623076515,1.1351148624880647,263.2000642035978,293.85893544473225,1.1164850446898722,3211,22950.44581103325,691,13427.97081565857
830,MAN-YI,2024-11-17 00:30:00,437.5792143169689,494.88966319569306,1.1309715978355614,272.3134147490549,294.57619964053515,1.0817542716799133,3263,22831.180122971535,700,13183.105856895447
831,MAN-YI,2024-11-17 01:00:00,436.9730012754564,493.48520060143227,1.1293265239752213,269.2380822755066,302.0134392502689,1.1217337335705084,3262,23239.856991410255,715,13745.822361946106
832,MAN-YI,2024-11-17 01:30:00,435.64317615399307,499.47130524075715,1.1465146995994737,267.6020579741298,286.7069768436052,1.0713930192245429,3299,22902.806765317917,671,13113.553022384644
833,MAN-YI,2024-11-17 02:00:00,435.9104800146917,499.49113475541463,1.145857137315393,267.8268756849773,286.6862301439074,1.0704162134987216,3300,22928.695608496666,672,13135.3530960083
834,MAN-YI,2024-11-17 02:30:00,439.23387839619886,499.60924372283716,1.1374560758999042,266.39359897709915,296.41463194925404,1.112694273013424,3309,23030.033552646637,688,13325.40938282013
835,MAN-YI,2024-11-17 03:00:00,433.964866443105,502.57261946700623,1.1580951785019558,261.9039829880048,288.3448418999029,1.1009563070031965,3247,21977.344068050385,651,12376.644693374634
836,MAN-YI,2024-11-17 03:30:00,432.12893166379007,502.3457226186894,1.162490372224207,261.4713607429075,287.10633693524295,1.0980412390844594,3223,21964.94105398655,646,12344.2455368042
837,MAN-YI,2024-11-17 04:00:00,431.39761106597615,501.75953422654055,1.1631022549862993,264.25475553280484,285.80406854033936,1.0815474936830731,3200,22071.516085147858,651,12432.157307624817
838,MAN-YI,2024-11-17 04:30:00,430.24611837109427,500.0259940491693,1.1621859505490937,263.7939773953792,284.5225862808427,1.0785787798877378,3191,22356.29908657074,652,12622.17220878601
839,MAN-YI,2024-11-17 05:00:00,429.8682152416136,501.33030341749276,1.1662418519027085,262.62920596401403,283.5595373818965,1.0796953687654576,3209,22336.894622445107,653,12587.664846420288
840,MAN-YI,2024-11-17 05:30:00,429.8200705370342,504.1445340110023,1.1729199462023794,261.22560794063264,280.3156105975128,1.0730786036153757,3255,22494.850657343864,651,12654.47222328186
841,MAN-YI,2024-11-17 06:00:00,429.76529058764305,507.02314965116614,1.1797675632619906,259.4695392165942,278.78651304325217,1.07444794439062,3281,22650.43174445629,654,12777.861267089844
842,MAN-YI,2024-11-17 06:30:00,433.9423394309188,598.9825295108452,1.3803274653871345,210.78020217882593,241.8336867405097,1.1473263818930055,3400,18292.392709851265,464,7602.86655330658
843,MAN-YI,2024-11-17 07:00:00,430.3729444202144,586.1210864001307,1.3618911086284342,211.8892423822646,247.58510309982304,1.16846471447172,3342,18395.833667635918,471,7793.61487197876
844,MAN-YI,2024-11-17 07:30:00,430.9459720884827,589.7334317922727,1.3684625683685148,210.07528764442225,244.8159047874343,1.1653722221807146,3346,18097.659215569496,455,7500.459722518921
845,MAN-YI,2024-11-17 08:00:00,433.5147720818359,615.2878324443703,1.419300729914272,195.24148953538588,230.05637050660098,1.178317021930444,3340,16473.61654984951,381,6090.861810684204
846,MAN-YI,2024-11-17 08:30:00,423.6920914925689,647.5932859171409,1.5284526167005346,192.06863716073062,232.04140324560237,1.2081170912428547,4015,20482.421267151833,423,8059.355112075806
847,MAN-YI,2024-11-17 09:00:00,422.9479624349852,641.6493768281777,1.5170882326376245,192.84758738522058,234.88536830755723,1.217984479309888,3940,20223.29978275299,426,8008.603816986084
848,MAN-YI,2024-11-17 09:30:00,420.7939220296778,646.2468727757804,1.5357799600779412,191.76433419440932,215.09293639115032,1.1216524558372232,3908,19740.932890057564,398,7584.776062965393
849,MAN-YI,2024-11-17 10:00:00,418.61989667087255,646.1073034170696,1.54342234699143,190.76923640498526,210.99773894775302,1.1060365021319445,3924,19839.275817871094,385,7795.6988315582275
850,MAN-YI,2024-11-17 10:30:00,424.08373770944945,652.7099233756779,1.539106231474654,188.5925799632723,213.4607937053634,1.1318621005499419,3957,19404.353959202766,379,7336.485785484314
851,MAN-YI,2024-11-17 11:00:00,424.37865057353054,652.5365979011541,1.5376282407686526,188.18470889214083,213.59976829747052,1.1350537966392122,3958,19365.518692731857,378,7303.003542900085
852,MAN-YI,2024-11-17 11:30:00,426.1915387921403,648.7112244670076,1.5221119271994552,184.53881381989333,203.66585760134663,1.1036478092902442,3944,18924.488433480263,359,7045.32577419281
853,MAN-YI,2024-11-17 12:00:00,420.45762330120834,651.1948567139682,1.5487764298364552,182.5367540338337,198.76820233998555,1.088921534690719,3883,18682.140473246574,350,6952.898657798767
854,MAN-YI,2024-11-17 12:30:00,417.41134160747447,623.8550265086877,1.4945809189232508,191.7544617208697,219.914888490472,1.1468566964068525,3705,18037.50664305687,389,6820.395559310913
855,MAN-YI,2024-11-17 13:00:00,413.7237216748874,613.1199410967611,1.4819550075945653,181.4943895782758,220.61424167257653,1.2155430379153827,3589,17341.596810221672,371,6434.087993621826
856,MAN-YI,2024-11-17 13:30:00,409.5228211904128,600.6701839374887,1.4667563145600573,181.52722097730648,229.14823701307574,1.2623353995030933,3411,17241.741406202316,378,6567.150269508362
857,MAN-YI,2024-11-17 14:00:00,432.47121432706535,556.9847198256441,1.2879116606461847,191.60145885558313,202.3079684937142,1.0558790611620548,3329,16380.779546141624,339,6141.957773208618
858,MAN-YI,2024-11-17 14:30:00,445.182773663452,558.652999069791,1.2548845825110893,176.4188248266001,224.62937414952123,1.2732732709806078,3507,17458.06748330593,363,6929.448655128479
859,MAN-YI,2024-11-17 15:00:00,450.71882702138413,557.6382787924002,1.2372198482978882,176.4774838742957,231.77321952939215,1.3133302585755477,3485,17042.46879708767,357,6530.884745597839
860,MAN-YI,2024-11-17 15:30:00,458.5689618528723,577.053446100781,1.2583787698346713,173.9421677174512,242.90003960972848,1.3964413735736,3502,15887.333322644234,333,5816.47149181366
861,MAN-YI,2024-11-17 16:00:00,469.4018911909027,584.2829689844272,1.2447392734231695,185.58496811047857,214.21507154748642,1.1542695172378574,3447,15251.333547472954,313,5291.106579780579
862,MAN-YI,2024-11-17 16:30:00,469.8213170406346,582.4899467659328,1.239811659536837,185.79321983439795,212.94590320657258,1.1461446407806235,3435,15185.72036409378,313,5259.242505073547
863,MAN-YI,2024-11-17 17:00:00,470.8751432053288,580.3757968867271,1.2325471099111478,176.284613311468,238.60246720409094,1.3535070515911418,3390,14631.673567414284,312,4816.798313140869
864,MAN-YI,2024-11-17 17:30:00,465.5870591012174,558.5547884148631,1.1996785080176242,173.54366929087536,242.345395452302,1.3964519503509354,3248,14336.463943243027,297,4656.439211845398
865,MAN-YI,2024-11-17 18:00:00,519.6628095370245,664.3843640047727,1.278491267436824,142.3187296410571,223.16712257252388,1.5680797821577905,2917,12098.59522986412,224,3395.965470314026
866,MAN-YI,2024-11-17 18:30:00,503.0129970501558,621.8428445023898,1.2362361373346067,181.48587256158132,412.6295214740698,2.273617861544871,3667,16487.055098056793,330,4730.145565986633
867,MAN-YI,2024-11-17 19:00:00,502.27520549000184,625.1847817038212,1.2447056411910913,178.6556037635466,410.7200766859562,2.2989487485069215,3665,16280.269110798836,326,4649.008014678955
868,MAN-YI,2024-11-17 19:30:00,503.04514957422896,625.5603956533389,1.2435472167514268,179.76905532920313,401.84041278277346,2.2353147044517683,3661,16204.910514831543,323,4580.139891624451
869,MAN-YI,2024-11-17 20:00:00,506.82501039204317,625.1020625128037,1.2333686177587582,191.02340924864444,370.9064968205587,1.9416808561811847,3665,15705.905501008034,288,3951.862943649292
870,MAN-YI,2024-11-17 20:30:00,507.17823342439254,624.888307807744,1.2320881824690881,193.78743130635647,364.65382233649655,1.8817207074695024,3661,15639.439564585686,287,3920.7921438217163
871,MAN-YI,2024-11-17 21:00:00,508.7684556402696,628.0812106002023,1.234512878377611,209.64533663967566,308.7299582765441,1.4726297432848077,3652,15016.202879548073,232,3073.459517478943
872,MAN-YI,2024-11-17 21:30:00,469.99907298376917,646.9431752917503,1.3764775559761375,149.09694179944066,264.1233143709671,1.771487135707006,3575,15921.97269821167,300,4681.064569473267
873,MAN-YI,2024-11-17 22:00:00,470.32952596216217,647.5291636421133,1.376756354637632,149.05146114981275,258.06838912621805,1.7314046245197814,3565,15816.763947844505,293,4568.892324447632
874,MAN-YI,2024-11-17 22:30:00,469.2039012648094,652.5195629902252,1.3906950927544708,148.3431411579685,255.74046075103377,1.7239790040491167,3544,15718.745826721191,294,4553.9992418289185
875,MAN-YI,2024-11-17 23:00:00,462.5092139363661,643.3742645047979,1.3910517782534697,148.48020332584215,251.98955310370945,1.6971255929028646,3487,15348.453891396523,293,4500.03563785553
876,MAN-YI,2024-11-17 23:30:00,457.3859517648576,646.4791526202296,1.4134215319157495,148.34317140975787,256.8736223744982,1.7316174376840887,3430,15141.81459403038,305,4599.950668334961
877,MAN-YI,2024-11-18 00:00:00,463.38740911239194,658.2123135404265,1.4204363359833532,144.6474033841109,273.19615943744327,1.8887042079280851,3372,14853.816233992577,313,4570.036867141724
878,MAN-YI,2024-11-18 00:30:00,517.9647340769998,646.0182916919376,1.2472244714558123,181.31766139768956,613.7767288192329,3.385090697110935,3532,16829.975753188133,346,6087.218569755554
879,MAN-YI,2024-11-18 01:00:00,506.1705052391785,647.062953018108,1.2783497780305333,180.4362591615834,641.1821217634616,3.5535103905544276,3428,16045.439159035683,339,5408.374341964722
880,MAN-YI,2024-11-18 01:30:00,504.2697739516763,651.0327795294628,1.2910406555357992,203.40289374968174,638.5219249595825,3.1391978412331634,3410,15804.19839334488,349,5230.75057888031
881,MAN-YI,2024-11-18 02:00:00,497.55371828786843,650.7559608325164,1.3079109589851539,204.4394570962566,641.3012495028062,3.136876112916197,3413,16150.151955127716,356,5679.00283241272
882,MAN-YI,2024-11-18 02:30:00,501.2616377006448,664.0007562769497,1.3246590330008294,204.48667338149352,676.0532452402841,3.3060992878446673,3450,16049.679239273071,351,5380.44428062439
