field_index,scenario_id,scenario_name,time,rainband_width_km,rainband_length_km,rainband_aspect_ratio,rainband_width10_km,rainband_length10_km,rainband_aspect_ratio10,rainband_valid_grid_count,rainband_weight_sum,rainband10_valid_grid_count,rainband10_weight_sum
71,S0,baseline_kong_rey,2024-10-26 05:30:00,491.6142266891404,583.1943561470664,1.186284538742271,181.60705144854978,290.56635442115316,1.5999728650595406,3526,19089.042299985886,488,8845.906788825989
72,S0,baseline_kong_rey,2024-10-26 06:00:00,495.49090801166204,585.0232242215851,1.18069416564918,182.0210804722179,290.0370202933858,1.5934254402893346,3544,18923.25971376896,485,8699.791751861572
73,S0,baseline_kong_rey,2024-10-26 06:30:00,496.6146582933821,593.0158152334154,1.1941166160324688,158.07728307927835,277.0551871283523,1.7526565596993646,3455,16985.90989971161,388,6549.4710330963135
74,S0,baseline_kong_rey,2024-10-26 07:00:00,510.44037337680925,586.9247234606505,1.1498399305248117,155.36273162320813,273.4882026890626,1.7603205082177318,3415,16203.702831745148,366,5818.721879005432
75,S0,baseline_kong_rey,2024-10-26 07:30:00,510.25226948055007,592.4033153150579,1.1610008435986743,164.20154822597326,258.07182968051245,1.5716772007859139,3398,15363.640966296196,339,5105.93593788147
76,S0,baseline_kong_rey,2024-10-26 08:00:00,520.0510969091838,593.9554279064657,1.142109749285245,159.95680698395736,250.44742812375083,1.56571910158764,3406,14816.89156961441,296,4455.423629760742
77,S0,baseline_kong_rey,2024-10-26 08:30:00,518.5159632826504,592.3413300383393,1.1423781946621465,147.4099981780096,244.42576134478887,1.6581355699470477,3342,13879.710902810097,253,3739.6698427200317
78,S0,baseline_kong_rey,2024-10-26 09:00:00,523.4236883686618,589.6611271057393,1.126546505649212,148.79693535730118,244.99929834515825,1.646534572481939,3319,14161.942127346992,281,4235.262100219727
79,S0,baseline_kong_rey,2024-10-26 09:30:00,521.7298896466107,587.3667511580378,1.1258062127816455,176.7706933035142,224.78407902181323,1.2716139469785246,3343,14781.51313495636,313,4830.208011627197
80,S0,baseline_kong_rey,2024-10-26 10:00:00,519.5113449225937,621.2851369937366,1.1959029250579807,177.9293068297612,213.07640770953196,1.197534074099426,3376,15518.256219625473,316,5348.574689865112
81,S0,baseline_kong_rey,2024-10-26 10:30:00,517.5547625958797,610.0348495090923,1.178686573087189,175.6432983677203,199.4857620856615,1.1357436573983277,3338,15464.719638705254,305,5351.8633852005005
82,S0,baseline_kong_rey,2024-10-26 11:00:00,514.73209070086,585.4036889933382,1.1372978284611135,179.4871881834705,203.44973188873502,1.1335055941751624,3311,15473.024314641953,315,5499.72961807251
83,S0,baseline_kong_rey,2024-10-26 11:30:00,513.3682804020383,587.4588848860378,1.1443225211070212,179.01179584164464,202.31364109222235,1.1301693284569336,3290,15435.86337685585,314,5542.462218284607
84,S0,baseline_kong_rey,2024-10-26 12:00:00,511.71801511662306,589.0159843873397,1.1510557904690903,178.9476384842981,201.01272171981697,1.1233046908157656,3267,15434.846094489098,313,5578.01118850708
85,S0,baseline_kong_rey,2024-10-26 12:30:00,495.46734024439314,561.1886000816833,1.1326449888803396,196.2520904486507,222.2686954435524,1.1325672757697722,3332,17275.77192735672,382,7159.826671600342
86,S0,baseline_kong_rey,2024-10-26 13:00:00,493.81629971601717,547.269369328971,1.1082448466032662,205.12843225505839,212.31476429440684,1.035033329901395,3256,17684.773562550545,393,7753.93855381012
87,S0,baseline_kong_rey,2024-10-26 13:30:00,501.0819539860289,549.1502465425502,1.0959290035774476,200.96309116077364,214.7152547031845,1.0684312898601258,3254,17468.62669634819,389,7639.65691280365
88,S0,baseline_kong_rey,2024-10-26 14:00:00,502.55204771126085,545.9857362262227,1.0864262492069585,200.3087119728603,214.91053331928833,1.072896586486989,3251,17272.471484661102,387,7532.868248939514
89,S0,baseline_kong_rey,2024-10-26 14:30:00,503.5380163958785,545.696455722536,1.083724441757962,200.3393244037943,213.85606867851425,1.0674692515558013,3243,17255.698800325394,385,7523.627402305603
90,S0,baseline_kong_rey,2024-10-26 15:00:00,498.7595392667879,530.9602612742998,1.0645616163148441,194.44514667716308,219.66906313036864,1.129722530411539,3242,17130.271995425224,380,7238.032473564148
91,S0,baseline_kong_rey,2024-10-26 15:30:00,502.1578717922642,522.54352861672,1.0405961112422588,189.29645362273106,221.20584157942284,1.168568334725838,3257,16771.318447470665,368,6646.14893245697
92,S0,baseline_kong_rey,2024-10-26 16:00:00,497.22795670023135,516.2408543984105,1.0382377890100025,180.056515845823,236.36501391895425,1.3127268002972203,3359,17196.893901467323,370,6801.979873657227
93,S0,baseline_kong_rey,2024-10-26 16:30:00,495.55243792001073,520.1396923390995,1.0496158479661368,172.95300577538134,234.08187691449257,1.3534420859877947,3430,17144.897396326065,357,6681.495782852173
94,S0,baseline_kong_rey,2024-10-26 17:00:00,485.82598007247157,504.6689943746283,1.038785522131494,172.26047123558,223.37946222967682,1.2967540412924228,3376,16660.506806373596,351,6667.077404975891
95,S0,baseline_kong_rey,2024-10-26 17:30:00,482.67963537771703,499.09938982830835,1.0340179142584731,176.5120094398704,225.49952303295717,1.2775307682946826,3382,16902.066289305687,370,7255.118941307068
96,S0,baseline_kong_rey,2024-10-26 18:00:00,486.20038981135684,502.5170800212775,1.0335595991937612,176.4253237012461,235.22041757193713,1.3332576788707031,3429,17153.4716694355,378,7490.0519762039185
97,S0,baseline_kong_rey,2024-10-26 18:30:00,460.51566552372,529.4844091956286,1.1497641640344047,189.13948442751612,264.9199141392282,1.400658963098485,3464,16543.057443499565,372,7073.803335189819
98,S0,baseline_kong_rey,2024-10-26 19:00:00,459.80779253083875,529.3360891661604,1.1512116535751344,188.75258129825482,265.1355657553392,1.404672529147495,3463,16538.50559401512,371,7061.178852081299
99,S0,baseline_kong_rey,2024-10-26 19:30:00,460.0823103781208,529.7010369893785,1.1513179816760182,188.74319803653808,265.8604685788858,1.4085830448174215,3472,16558.280863404274,372,7080.562833786011
100,S0,baseline_kong_rey,2024-10-26 20:00:00,460.2551193743234,529.8174587885356,1.1511386543810203,188.5918863759379,265.93249474312205,1.4100950992823333,3474,16567.979627013206,372,7088.431570053101
101,S0,baseline_kong_rey,2024-10-26 20:30:00,464.6365683006572,531.085999063149,1.143013777425053,184.6287215755228,272.34506538366486,1.4750958738143025,3478,16346.037048339844,370,6864.853491783142
102,S0,baseline_kong_rey,2024-10-26 21:00:00,465.27762883144226,531.7374456150133,1.142839054932612,184.4216982213179,271.7835666063401,1.4737071029471862,3486,16368.546592235565,370,6869.27342414856
103,S0,baseline_kong_rey,2024-10-26 21:30:00,466.1384697855974,532.3603441462269,1.1420648126104833,184.23220126997217,271.8449770542992,1.4755562555317818,3492,16364.616046071053,370,6862.089588165283
104,S0,baseline_kong_rey,2024-10-26 22:00:00,477.18698942089014,522.4995684579883,1.0949577001084794,176.60004560753444,264.4582011114323,1.497497920805452,3512,16157.195860505104,371,6809.518038749695
105,S0,baseline_kong_rey,2024-10-26 22:30:00,477.8670180971326,511.2770826316029,1.0699149831840418,171.15823328350282,251.20531668588643,1.4676788365172821,3461,15794.926728248596,363,6753.1938371658325
106,S0,baseline_kong_rey,2024-10-26 23:00:00,483.8570959863437,526.7483217819901,1.0886444079283604,166.13474835863866,250.8901583506982,1.5101606426675693,3470,15599.667751312256,361,6644.541786193848
107,S0,baseline_kong_rey,2024-10-26 23:30:00,483.44814986185236,528.3921584469449,1.0929655198761943,165.94168660249642,250.93156723787646,1.512167149650388,3471,15608.76791703701,361,6656.353716850281
108,S0,baseline_kong_rey,2024-10-27 00:00:00,483.58025232031326,529.0874613769339,1.0941047713141034,164.33846131291097,250.97146778388068,1.5271620884049377,3474,15624.959252119064,357,6626.354187011719
109,S0,baseline_kong_rey,2024-10-27 00:30:00,497.80856426065765,547.1042928334858,1.0990254730672238,221.43464927649475,244.79485590774485,1.105494811708895,3599,19065.96880042553,502,8467.118197441101
110,S0,baseline_kong_rey,2024-10-27 01:00:00,498.4338127759007,546.8694913650252,1.0971757480082924,220.59337933173444,245.286737280885,1.1119406122883448,3607,19086.549397349358,501,8464.43796157837
111,S0,baseline_kong_rey,2024-10-27 01:30:00,511.1717577046058,552.9624424547615,1.081754682492268,203.1252031480003,229.31204525262046,1.128919709119202,3591,17985.05143213272,414,7065.118632316589
112,S0,baseline_kong_rey,2024-10-27 02:00:00,531.7914159622486,567.7339471686437,1.0675876483289184,188.05050340227365,225.99341927121907,1.2017698181204948,3565,16103.10118329525,350,5614.4235916137695
113,S0,baseline_kong_rey,2024-10-27 02:30:00,514.2716043976243,567.9457039066643,1.1043691680622896,170.0479175239935,218.7988543297801,1.2866894079952884,3425,15033.77539408207,300,4919.9406843185425
114,S0,baseline_kong_rey,2024-10-27 03:00:00,514.3942844687593,573.6680300416754,1.1152301791885768,163.07967897100139,216.93993364560072,1.33026956524838,3394,14800.787744522095,277,4607.296292304993
115,S0,baseline_kong_rey,2024-10-27 03:30:00,511.48193128872845,573.3882248799551,1.1210331974684749,160.01367943132644,220.75307300135367,1.3795887563231342,3375,14665.129619002342,272,4489.543926239014
116,S0,baseline_kong_rey,2024-10-27 04:00:00,504.98844549338895,578.8546908159433,1.1462731394782382,157.77703519330748,232.81929813287488,1.4756222149036113,3326,14832.831205129623,279,4664.738492012024
117,S0,baseline_kong_rey,2024-10-27 04:30:00,504.25377770420687,579.255906955957,1.148738854457814,155.95765207621753,232.22792287802676,1.4890447489202643,3322,14918.749794840813,274,4686.032625198364
118,S0,baseline_kong_rey,2024-10-27 05:00:00,505.13966351396203,579.2315799354267,1.1466761012311906,157.06154881270956,235.64666917045398,1.500346016907378,3332,14953.877957224846,282,4764.0551500320435
119,S0,baseline_kong_rey,2024-10-27 05:30:00,505.6112475368462,578.8313450318855,1.1448150092620364,156.98590521963874,236.48799184412857,1.5064281822833527,3329,14960.480752587318,282,4754.8133907318115
120,S0,baseline_kong_rey,2024-10-27 06:00:00,486.4427478612544,568.5391915644618,1.1687689744870493,166.7062389172943,228.5830342499653,1.3711726431748466,3249,14623.682788968086,283,4604.225200653076
121,S0,baseline_kong_rey,2024-10-27 06:30:00,576.9537633418265,640.7589623441606,1.1105897960224076,169.04831585011178,207.05055530214722,1.2248010532428448,3512,16311.809743642807,326,6054.394959449768
122,S0,baseline_kong_rey,2024-10-27 07:00:00,552.8560414538663,593.657087962568,1.0738004895477031,152.0797405538796,216.60744294107064,1.4243017653250694,3455,15978.319088697433,315,5942.4060754776
123,S0,baseline_kong_rey,2024-10-27 07:30:00,552.9075166389287,589.6624054204626,1.0664756540206983,151.33682444623767,225.64833894311556,1.4910339223040558,3380,15372.161620855331,314,5727.790871620178
124,S0,baseline_kong_rey,2024-10-27 08:00:00,546.9944736730406,581.3353515225925,1.0627810325375933,159.92619706863007,227.9360583304557,1.4252577908335977,3322,15120.226427078247,330,5945.5568771362305
125,S0,baseline_kong_rey,2024-10-27 08:30:00,547.5759646415161,567.2842153611482,1.0359918111682158,167.46360323539162,228.93362443600785,1.3670649622545794,3240,14775.390855789185,333,5884.056818962097
126,S0,baseline_kong_rey,2024-10-27 09:00:00,550.6359097138796,565.0211037270622,1.0261246928495025,167.6626417552325,226.22032893046512,1.3492590034500263,3241,14779.52446782589,332,5854.849332809448
127,S0,baseline_kong_rey,2024-10-27 09:30:00,553.6750503327368,563.6620243707277,1.0180376089404573,167.8590091370676,228.62533550111002,1.3620081321606126,3198,14916.861621141434,335,5945.272786140442
128,S0,baseline_kong_rey,2024-10-27 10:00:00,534.7432013724842,571.615035828095,1.0689524137211535,164.4800793473061,231.91594174127357,1.409994101787686,3164,15371.692327737808,348,6331.9215965271
129,S0,baseline_kong_rey,2024-10-27 10:30:00,515.9418312847016,598.8389095664738,1.1606713649780176,161.49422442844678,237.49647932255482,1.4706190277893243,3265,16234.705389976501,359,6660.809176445007
130,S0,baseline_kong_rey,2024-10-27 11:00:00,511.1574499535362,593.2600233828919,1.1606209073873766,157.3201501027469,245.5970321044909,1.5611288950848838,3287,16441.63892698288,360,6804.649147987366
131,S0,baseline_kong_rey,2024-10-27 11:30:00,475.33468607031256,626.6791882721914,1.318395662334413,156.86209981122425,239.54327425092885,1.5270946553642069,3130,15803.493426442146,355,6703.6333837509155
132,S0,baseline_kong_rey,2024-10-27 12:00:00,451.22089319295657,642.0671597695892,1.422955296298789,159.70881412570853,233.50871331971598,1.462090333573683,3001,15756.310715794563,348,6748.276136398315
133,S0,baseline_kong_rey,2024-10-27 12:30:00,479.07132802756513,612.5457683764279,1.2786107882899256,144.70932134452926,240.10717303063905,1.659237779569026,3034,15500.73519384861,321,6490.200440406799
134,S0,baseline_kong_rey,2024-10-27 13:00:00,480.2473765317033,614.0536561230753,1.278619490975059,144.405011032946,240.46082050557862,1.6651833533028564,3044,15510.84854233265,321,6484.773080825806
135,S0,baseline_kong_rey,2024-10-27 13:30:00,470.02128856594857,640.6128398874615,1.3629443079950536,146.60405328112387,236.23084925137425,1.6113527829846759,3035,15582.42805325985,322,6492.097974777222
136,S0,baseline_kong_rey,2024-10-27 14:00:00,456.04071486421344,658.2165542084533,1.4433284852744703,151.46888827634677,237.11271515549277,1.5654219018422577,3036,15858.590347647667,333,6660.378649711609
137,S0,baseline_kong_rey,2024-10-27 14:30:00,457.75092156364514,658.1186908311815,1.437722262978942,151.5750219677553,236.87732133130146,1.5627727989489657,3040,15873.653998613358,333,6654.135270118713
138,S0,baseline_kong_rey,2024-10-27 15:00:00,452.26199998101004,654.2488227239937,1.4466146232747024,151.39644752065905,238.2860613795601,1.5739210878580412,3020,15630.80826473236,333,6528.174337387085
139,S0,baseline_kong_rey,2024-10-27 15:30:00,465.74476116783643,546.0597469455063,1.1724442065140614,164.14060039887363,189.9112786180128,1.1570036795071628,2821,13909.636172533035,306,5890.290058135986
140,S0,baseline_kong_rey,2024-10-27 16:00:00,452.975219973177,513.4006468617638,1.1333967604059307,166.84047176212232,187.9938695152382,1.1267881679408989,2769,13876.194892406464,303,5805.794076919556
141,S0,baseline_kong_rey,2024-10-27 16:30:00,469.79489231496916,541.6801287182012,1.1530140867411478,163.41550003334865,195.1655771062152,1.1942904869267974,2826,13706.780175447464,302,5849.46469783783
142,S0,baseline_kong_rey,2024-10-27 17:00:00,468.43669713711137,541.398284658093,1.1557554904790572,163.43192281815075,195.51794469270388,1.196326527408319,2828,13726.721844911575,302,5868.916986465454
143,S0,baseline_kong_rey,2024-10-27 17:30:00,467.8828098228436,545.1473726012431,1.1651365708598127,163.57075497268886,197.21337098980317,1.2056762287533023,2831,13746.884617567062,305,5909.529228210449
144,S0,baseline_kong_rey,2024-10-27 18:00:00,467.83359027405794,546.9791017097073,1.1691744951218328,165.10703829724523,197.58522880914592,1.1967099092010143,2836,13785.941681981087,308,5954.59031867981
145,S0,baseline_kong_rey,2024-10-27 18:30:00,531.2786358600256,583.264516044253,1.0978505000489478,106.0438731618358,213.25186729139693,2.010977729622783,3230,12669.875018239021,185,2722.9209575653076
146,S0,baseline_kong_rey,2024-10-27 19:00:00,532.5423208561208,593.4628893029275,1.1143957316835758,106.00042360134182,218.2872536219764,2.0593054839378127,3242,12746.74161374569,192,2849.233039855957
147,S0,baseline_kong_rey,2024-10-27 19:30:00,532.4180758887335,606.0214566030961,1.1382435797122399,107.41082406196075,198.5937838096335,1.8489177933787317,3283,12951.501906991005,182,2796.3165521621704
148,S0,baseline_kong_rey,2024-10-27 20:00:00,531.7473499255532,620.9379838702706,1.1677312241559894,112.44045377699378,183.94114380723454,1.6358982699593902,3306,13131.374524593353,180,2792.9134845733643
149,S0,baseline_kong_rey,2024-10-27 20:30:00,537.3338063421746,616.2680792827978,1.1468998823616852,111.49231910481156,190.74510011040704,1.7108362409350364,3348,13405.622336626053,183,2954.6127319335938
150,S0,baseline_kong_rey,2024-10-27 21:00:00,543.5205970901385,599.014956291708,1.1021016673492599,112.62035219904455,196.4369090414704,1.7442398749942392,3360,13482.534466266632,183,2997.0411100387573
151,S0,baseline_kong_rey,2024-10-27 21:30:00,542.97805296895,577.4559498455948,1.0634977724939747,120.7807755660906,181.34028185616756,1.5014002104742044,3380,13597.251503109932,188,3043.952456474304
152,S0,baseline_kong_rey,2024-10-27 22:00:00,543.5263391966203,576.1454397506326,1.0600138359480888,120.0714818175329,194.428757193049,1.6192750705659802,3319,13240.228772640228,183,2752.996418952942
153,S0,baseline_kong_rey,2024-10-27 22:30:00,546.4779848765066,570.2689311033008,1.043535049691287,123.8171534355325,204.9516446956038,1.655276664087692,3274,13311.405226945877,192,3009.834520339966
154,S0,baseline_kong_rey,2024-10-27 23:00:00,560.9528550689856,576.6957377686085,1.0280645379684996,127.81279022959039,230.108179467081,1.8003533062202568,3364,13559.325847744942,202,3084.818557739258
155,S0,baseline_kong_rey,2024-10-27 23:30:00,562.9014182081986,567.909457694149,1.0088968322408756,134.42970941518934,257.76770786906866,1.9174906275587125,3385,13763.747815132141,213,3158.5991983413696
156,S0,baseline_kong_rey,2024-10-28 00:00:00,548.8193516461444,580.7466538915195,1.0581745198116836,140.57546422893301,266.6989829001269,1.897194395643571,3426,13710.467262625694,213,3054.8821201324463
157,S0,baseline_kong_rey,2024-10-28 00:30:00,515.8616092705532,590.0812648137713,1.1438751289287958,189.3103468868454,214.146072721382,1.1311905357681284,3422,17456.52294075489,366,7422.197606086731
158,S0,baseline_kong_rey,2024-10-28 01:00:00,518.7718514080211,567.6504658542374,1.0942198662351312,201.94368684362658,206.44756645235546,1.0223026511951097,3493,19116.41353869438,387,8661.410362243652
159,S0,baseline_kong_rey,2024-10-28 01:30:00,506.02369098964397,586.5551338435382,1.159145597899568,194.83419857588117,208.04560534746844,1.0678084590290282,3490,17953.09396111965,379,7533.7151556015015
160,S0,baseline_kong_rey,2024-10-28 02:00:00,502.4353473043669,583.4178348279981,1.1611799168950034,184.53190562715693,213.90158259443047,1.159157717834515,3407,17327.298053979874,365,7245.2408266067505
161,S0,baseline_kong_rey,2024-10-28 02:30:00,501.3049839831742,619.0068810238334,1.2347909971000977,183.79544015366375,201.03681742582063,1.0938074266572717,3568,17148.18698334694,346,6173.536261558533
162,S0,baseline_kong_rey,2024-10-28 03:00:00,493.00338252973097,624.2068751140246,1.2661310190430184,185.30999299594583,202.3742142897908,1.0920847333592918,3578,17327.38363659382,351,6173.004157066345
163,S0,baseline_kong_rey,2024-10-28 03:30:00,472.9092678790188,644.1466596821386,1.3620935418988764,190.4895741827041,264.3598768379389,1.3877918409559897,3693,16832.27993118763,338,5400.645422935486
164,S0,baseline_kong_rey,2024-10-28 04:00:00,459.7707756561407,634.0991302067174,1.3791636262696136,178.02501569724987,248.0855789234477,1.3935433621606401,3674,17130.59495949745,352,5902.156513214111
165,S0,baseline_kong_rey,2024-10-28 04:30:00,459.35491908258547,637.2100719778366,1.3871846049900989,173.96191852710618,247.23209927596113,1.4211851729919662,3707,17272.635535359383,354,5934.62841129303
166,S0,baseline_kong_rey,2024-10-28 05:00:00,446.45946807600944,628.0766921428929,1.4067944282815876,173.04707104998081,256.08543826239026,1.4798599982569145,3685,17944.087621808052,392,6865.9810609817505
167,S0,baseline_kong_rey,2024-10-28 05:30:00,445.42215323400245,632.5680901340123,1.4201540842574378,171.00412983119023,284.47331111794836,1.6635464383156688,3681,17856.23883509636,437,7253.340704917908
168,S0,baseline_kong_rey,2024-10-28 06:00:00,446.02504503885126,634.2926875408941,1.4221010559746532,174.26864500341972,277.90804517987885,1.5947105411557185,3697,17962.182687163353,436,7286.282712936401
169,S0,baseline_kong_rey,2024-10-28 06:30:00,437.1675724374496,555.2791620636046,1.2701746357068908,198.1048562528804,253.40892145035843,1.2791656208916011,3611,20356.89577794075,480,9382.394571304321
170,S0,baseline_kong_rey,2024-10-28 07:00:00,437.102866564262,555.3842852421632,1.2706031639820197,197.6286968328887,253.53716150841365,1.2828964900922202,3614,20383.025846481323,480,9394.871603012085
171,S0,baseline_kong_rey,2024-10-28 07:30:00,436.476317955252,555.7279190276448,1.2732143673476857,197.59579354276497,253.57249126838164,1.2832889138072696,3614,20409.79081904888,480,9404.325620651245
172,S0,baseline_kong_rey,2024-10-28 08:00:00,444.84026927522865,554.3349185849418,1.2461437438838658,199.70791816280286,261.0110937074531,1.3069641710183684,3639,20834.24609041214,506,9784.851572036743
173,S0,baseline_kong_rey,2024-10-28 08:30:00,453.40822872177336,567.202771951902,1.250975910937769,194.48925638874965,256.0028112395831,1.31628253402274,3617,19412.272463202477,470,8391.508873939514
174,S0,baseline_kong_rey,2024-10-28 09:00:00,452.46362697449945,565.214333752196,1.2491928633725289,190.17919179339623,262.40855333760487,1.3797963429283822,3597,19545.449426174164,471,8693.141004562378
175,S0,baseline_kong_rey,2024-10-28 09:30:00,447.4884755793699,558.7699632614389,1.2486801197237314,194.91568239805866,253.0223834611736,1.29811198538888,3534,19098.36196899414,461,8450.010515213013
176,S0,baseline_kong_rey,2024-10-28 10:00:00,445.8669834797017,558.3004348939259,1.2521681478560107,195.73529219027088,251.4085861094197,1.2844315570082707,3513,18876.34900534153,456,8240.955801010132
177,S0,baseline_kong_rey,2024-10-28 10:30:00,443.1753588801485,553.5885720907776,1.2491411379225346,195.25489704276964,249.22143564247824,1.276390192599811,3472,18811.730124235153,453,8234.066634178162
178,S0,baseline_kong_rey,2024-10-28 11:00:00,442.69461968827943,553.4687370420801,1.250226933934278,195.29448832818497,249.53088071189393,1.277715939901824,3471,18818.83120763302,454,8250.882495880127
179,S0,baseline_kong_rey,2024-10-28 11:30:00,442.5861583413176,552.9149476994118,1.2492820601791357,195.06761803072848,251.91438169206225,1.291420812102076,3443,18516.598414063454,457,8117.151436805725
180,S0,baseline_kong_rey,2024-10-28 12:00:00,443.60832562512184,554.9553038162477,1.2510029044973787,195.87980666289988,248.3204893317062,1.2677186768876745,3430,18179.837247490883,450,7836.2104845047
181,S0,baseline_kong_rey,2024-10-28 12:30:00,450.19218126760086,526.9726305232045,1.1705503837037166,191.44032001548914,295.3995602664227,1.5430373300803137,3470,20233.69885456562,468,9433.541818618774
182,S0,baseline_kong_rey,2024-10-28 13:00:00,445.47604505177947,527.9378928167339,1.185109499558766,189.32529128527523,292.3875918424224,1.5443662590321936,3427,20054.20138692856,463,9224.793500900269
183,S0,baseline_kong_rey,2024-10-28 13:30:00,456.2496182703644,523.818359281123,1.1480959946156437,198.37443036401658,281.12458195193005,1.4171412184325658,3441,19778.662569999695,476,9045.1909866333
184,S0,baseline_kong_rey,2024-10-28 14:00:00,446.75013133233097,520.2135637407413,1.1644396436758084,196.65663573152707,279.4254990884269,1.4208800941245292,3356,19969.758864998817,479,9428.008379936218
185,S0,baseline_kong_rey,2024-10-28 14:30:00,432.1669702335877,528.3858934680559,1.2226429363226448,174.57982689963583,287.5244024048906,1.6469508963952852,3357,20122.775816321373,451,9488.077224731445
186,S0,baseline_kong_rey,2024-10-28 15:00:00,431.3779604724474,535.2469107946781,1.240784091538825,184.73709671464368,287.9909387799588,1.5589231610844563,3412,20237.509488344193,469,9524.980638504028
187,S0,baseline_kong_rey,2024-10-28 15:30:00,415.0128611810587,543.3951593671836,1.309345348529124,192.8416563790604,306.46606672033437,1.5892109229653466,3263,20122.815435171127,528,9796.087003707886
188,S0,baseline_kong_rey,2024-10-28 16:00:00,415.3877479521236,541.5737520639224,1.303778830102474,195.680151740697,302.22797914255875,1.54449992221516,3222,19964.941271066666,535,9727.883239746094
189,S0,baseline_kong_rey,2024-10-28 16:30:00,417.3252255250781,543.6386370502233,1.302673799232281,197.04193444490815,307.7404787446516,1.5618019565814434,3240,20329.19295144081,543,9976.075901031494
190,S0,baseline_kong_rey,2024-10-28 17:00:00,423.2596700905521,544.4186805009772,1.2862521968712564,202.54356538518562,311.675974328378,1.538809558011133,3269,20706.628197669983,562,10354.793200492859
191,S0,baseline_kong_rey,2024-10-28 17:30:00,427.3426120185575,543.0611638839947,1.2707863634727137,207.2691731201082,308.5131233295701,1.4884660303574986,3303,21155.984568476677,570,10727.010719299316
192,S0,baseline_kong_rey,2024-10-28 18:00:00,436.93928969413224,533.3090579108089,1.220556426235179,231.75560116288776,310.6031424226224,1.3402184925158114,3303,21473.139932870865,616,11268.079917907715
193,S0,baseline_kong_rey,2024-10-28 18:30:00,403.41795367893417,538.6347999076158,1.3351780578816146,204.2732634253592,280.7354779696432,1.3743133744579437,2955,19340.144728422165,508,9907.786931991577
194,S0,baseline_kong_rey,2024-10-28 19:00:00,402.28608305860485,539.509783216248,1.3411097374145333,204.3332873937456,279.5636108183678,1.3681745856692147,2951,19278.010446548462,506,9840.746550559998
195,S0,baseline_kong_rey,2024-10-28 19:30:00,401.94949274512584,540.2837775545399,1.3441583763787204,204.3731130011299,279.292554067264,1.3665816895675438,2948,19268.75988984108,506,9805.813461303711
196,S0,baseline_kong_rey,2024-10-28 20:00:00,404.91209632395976,548.6696925620217,1.355034086517,211.26636345216184,272.7723412693737,1.2911300067468512,2949,19247.4791533947,520,9712.450728416443
197,S0,baseline_kong_rey,2024-10-28 20:30:00,404.6230630896787,551.8223920461014,1.3637937191034433,209.89966588803952,271.81127225270023,1.2949580986836018,2954,19163.722191810608,512,9609.200244903564
198,S0,baseline_kong_rey,2024-10-28 21:00:00,431.5608354746096,557.1162197106028,1.290933221727389,215.19018036889037,262.5299594192167,1.2199904241409751,3013,19232.523911595345,528,9537.403749465942
199,S0,baseline_kong_rey,2024-10-28 21:30:00,426.8461127301769,562.2530002037483,1.3172264744488025,221.89667740080355,258.85170253630514,1.1665415884923322,3083,19463.355372667313,544,9518.83575630188
200,S0,baseline_kong_rey,2024-10-28 22:00:00,419.6434495320867,559.9606458187836,1.3343724212617947,214.70877465440657,252.45378815307484,1.1757963248564067,3177,19917.283363699913,518,9676.075245857239
201,S0,baseline_kong_rey,2024-10-28 22:30:00,419.8559681713955,556.2284904526756,1.32480786893473,198.5116502595832,264.3925721797522,1.331874335002599,3192,19822.438267946243,481,9414.6869058609
202,S0,baseline_kong_rey,2024-10-28 23:00:00,423.40723168583804,561.6278850613845,1.326448494573902,196.97056981742435,262.9018051821166,1.3347263270132377,3212,19487.910358548164,470,8957.58021068573
203,S0,baseline_kong_rey,2024-10-28 23:30:00,424.77991627577103,581.7403692215959,1.369510061403005,194.29966984794345,273.89322046614285,1.4096432622890556,3310,18983.58072257042,457,8432.583126068115
204,S0,baseline_kong_rey,2024-10-29 00:00:00,403.5806161915804,554.5693761724092,1.374122923458625,207.3380513494046,258.8810072887101,1.2485938090179332,3274,20299.93088555336,518,10366.254892349243
205,S0,baseline_kong_rey,2024-10-29 00:30:00,405.14506571957156,546.0079611586148,1.3476850821047457,211.096292550396,257.0636727551779,1.2177555069746508,3260,20354.705847024918,542,10561.620769500732
206,S0,baseline_kong_rey,2024-10-29 01:00:00,416.095884216121,544.0650726292425,1.3075473545098868,208.37531332079703,242.1875413780185,1.162265997436874,3210,19428.320983052254,492,9525.129415512085
207,S0,baseline_kong_rey,2024-10-29 01:30:00,419.5642911613385,563.8480604178611,1.3438895356350493,204.08117954356868,242.4720805880174,1.1881158327794337,3251,19406.967166662216,479,9329.229649543762
208,S0,baseline_kong_rey,2024-10-29 02:00:00,413.78326224348604,573.9082271105118,1.3869778685557383,207.04885727388324,238.44702991991875,1.1516462010920496,3293,18933.95865535736,470,9037.969030380249
209,S0,baseline_kong_rey,2024-10-29 02:30:00,413.2329225986024,570.5212417741861,1.3806287218996967,208.72929946069067,237.50541288917938,1.1378633162801703,3315,19279.280128479004,477,9381.582692146301
210,S0,baseline_kong_rey,2024-10-29 03:00:00,403.244572573817,565.0228894870477,1.401191554496656,199.3587235471062,252.03056231071378,1.264206340341864,3361,20144.68497824669,495,10240.378385543823
